	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
14	1,556e+004	6,686e+004	211,7	234,3	22,52	22,62	192,8	81,99	-0,5131	30,59	82,51	69,23	0,9031	315,8	92,16	0,3270	9,688e+004	5124	-4399	2807	-8928	-0,4105	52,51	229,7	24,97	1,574e+004	171,9	0,9891	11,14
15	1,435e+004	6,489e+004	204,4	225,3	20,89	20,97	177,8	79,34	-0,5405	29,66	79,88	66,36	0,9031	317,5	92,12	0,3247	1,035e+005	4960	-4214	3113	-7932	21,56	51,69	221,9	24,51	1,455e+004	204,8	0,9859	10,86
16	1,311e+004	5,946e+004	188,3	209,4	21,16	21,26	169,7	76,78	-0,6089	28,52	77,39	64,75	0,6978	315,8	89,97	0,3439	7,054e+004	4625	-3989	2681	-7204	17,41	54,82	209,3	24,82	1,325e+004	141,6	0,9893	10,79
17	1,222e+004	5,691e+004	180,2	201,1	20,93	21,00	164,9	74,61	-0,5199	27,70	75,13	62,46	0,6910	315,8	90,35	0,3466	5,959e+004	4467	-3660	2761	-7108	-0,4926	48,92	199,5	23,21	1,232e+004	96,79	0,9921	10,53
18	1,112e+004	5,368e+004	170,0	190,5	20,53	20,66	163,3	72,23	-0,5610	26,73	72,79	59,08	0,7731	315,8	89,91	0,3475	5,073e+004	4221	-3523	2768	-6739	-0,4447	46,64	189,1	23,38	1,124e+004	125,8	0,9888	10,24
19	1,050e+004	5,180e+004	164,0	183,7	19,71	19,89	157,5	69,99	-0,5542	25,87	70,54	58,05	0,6705	315,8	89,33	0,3539	3,685e+004	4002	-3386	2599	-6239	-0,5268	44,11	183,6	23,82	1,065e+004	151,9	0,9857	10,08
20	9812	4,913e+004	155,6	175,3	19,72	19,92	155,9	67,82	-0,6294	25,08	68,45	56,13	0,6157	315,8	88,96	0,3608	2,194e+004	3845	-3174	2701	-5666	-0,6020	45,84	174,9	22,48	9882	70,59	0,9929	9,896
21	8722	4,493e+004	142,3	162,3	19,96	20,17	150,9	65,51	-0,6020	24,21	66,11	53,80	0,5405	315,8	87,70	0,3781	1,704e+004	3626	-2880	3132	-5784	-0,5405	42,08	162,3	21,53	8742	20,56	0,9976	9,835
22	8574	4,600e+004	145,7	164,5	18,82	19,02	149,9	63,60	-0,6157	23,55	64,21	51,60	0,4926	315,8	88,56	0,3543	2,150e+004	3503	-2737	2600	-5539	-0,5884	40,31	164,5	21,85	8635	60,71	0,9930	9,713
23	7592	4,161e+004	132,5	151,8	19,36	19,50	139,6	61,69	-0,5884	22,75	62,28	50,50	0,4652	314,1	87,31	0,3812	1,598e+004	3311	-2531	2602	-4754	-0,5747	40,92	151,7	22,12	7657	65,11	0,9915	9,465
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,011e+004	7,751e+004	244,9	272,1	27,20	27,36	208,1	85,21	-0,2636	33,04	85,48	74,66	1,253	316,2	90,36	0,3209	1,288e+005	5628	-4567	4655	-9121	10,64	58,90	270,2	30,04	2,050e+004	393,8	0,9855	11,26
Min	7592	4,161e+004	132,5	151,8	18,82	19,02	139,6	61,69	-0,6294	22,75	62,28	50,50	0,4652	314,1	87,31	0,2365	1,598e+004	3311	-7478	2599	-1,681e+004	-0,6020	40,31	151,7	21,53	7657	20,56	0,9677	9,465
Max	4,957e+004	1,527e+005	481,1	537,5	56,37	56,67	336,9	117,6	0,9715	51,40	116,6	113,8	3,229	317,5	92,16	0,3812	3,872e+005	9407	-2531	1,357e+004	-4754	28,30	88,78	534,9	58,68	5,117e+004	1605	0,9976	13,44
Count	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
