	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
14	3,237e+004	1,004e+005	286,0	313,3	27,27	28,18	305,2	123,0	-1,176	42,70	124,2	92,69	2,544	350,9	92,80	0,3241	1,753e+004	1,098e+004	-6271	5902	-8796	-1,101	80,25	308,2	27,33	3,225e+004	-122,1	1,004	9,136
15	2,814e+004	8,869e+004	252,8	277,5	24,77	25,46	273,1	120,9	-1,327	41,44	122,3	91,06	2,318	350,9	92,30	0,3603	1,867e+004	1,076e+004	-6148	5395	-7808	-1,286	77,98	273,8	24,91	2,806e+004	-84,05	1,003	9,029
16	2,601e+004	8,494e+004	240,7	263,4	22,74	23,97	259,9	118,8	-1,498	40,29	120,3	86,35	2,045	352,9	94,54	0,3588	5248	1,034e+004	-6128	6004	-7052	-1,464	74,73	254,5	22,92	2,565e+004	-359,4	1,014	8,979
17	2,336e+004	7,815e+004	222,7	244,4	21,68	23,12	238,2	115,9	-1,812	38,31	117,7	84,52	1,580	350,9	95,45	0,3795	5337	9787	-5977	5457	-6698	-1,730	75,13	233,3	21,93	2,297e+004	-391,3	1,017	8,961
18	1,914e+004	6,677e+004	189,2	207,8	18,60	19,29	203,3	112,1	-2,052	36,52	114,2	80,68	1,443	352,9	94,82	0,4265	6175	9226	-5676	4720	-6117	-1,949	65,85	199,5	18,63	1,883e+004	-302,6	1,016	8,872
19	1,542e+004	5,795e+004	164,2	181,1	16,94	17,90	179,5	107,9	-2,312	34,52	110,2	75,54	0,9985	352,9	99,10	0,4601	5477	8720	-5649	4406	-4902	-2,195	66,76	165,7	17,05	1,506e+004	-352,4	1,023	8,810
20	1,324e+004	5,138e+004	145,6	162,3	16,71	17,87	159,0	103,6	-2,483	32,56	106,1	72,66	0,6429	352,9	92,84	0,4991	3084	8234	-5471	3999	-4309	-2,435	36,92	156,8	17,01	1,284e+004	-398,3	1,031	8,374
21	1,056e+004	4,290e+004	121,5	136,4	14,85	15,78	135,5	99,55	-2,695	30,91	102,2	70,15	0,3419	352,9	93,55	0,5772	4142	7947	-5259	3521	-3677	-2,578	41,53	129,9	14,92	1,021e+004	-352,9	1,035	8,330
22	8698	3,866e+004	109,5	123,5	13,92	15,05	123,5	95,68	-2,852	29,41	98,54	65,05	-2,922e-006	352,9	97,41	0,5938	4036	7694	-5013	2966	-3256	-2,845	37,81	112,5	14,02	8361	-336,6	1,040	8,251
23	7196	3,302e+004	94,11	108,3	14,21	15,19	108,3	92,42	-2,975	28,11	95,40	63,43	-0,3078	350,9	95,94	0,6740	3947	7407	-4917	2725	-2712	-2,934	38,51	98,09	14,23	7326	129,8	0,9823	8,188
24	6096	2,867e+004	80,76	97,43	16,67	17,11	97,43	88,98	-3,016	27,36	91,99	64,01	-0,3146	355,0	89,50	0,7926	9270	7058	-4589	2374	-2759	-2,975	33,80	90,23	17,30	6353	257,2	0,9595	8,326
25	5195	2,429e+004	68,83	84,64	15,81	16,06	84,64	86,32	-3,078	26,35	89,39	62,33	-0,6429	352,9	86,24	0,9055	1,004e+004	6798	-4541	2102	-2632	-3,078	38,83	79,81	16,67	5968	773,2	0,8705	8,364
26	4465	2,307e+004	65,37	80,56	15,19	15,54	80,56	83,57	-3,180	25,45	86,75	59,81	-0,8070	352,9	91,76	0,9151	8455	6634	-4397	1906	-2252	-3,153	36,20	71,24	15,60	5434	969,6	0,8216	8,087
27	4086	2,207e+004	62,90	77,42	14,52	14,83	77,42	81,13	-3,296	24,50	84,43	58,44	-0,9711	350,9	93,57	0,9291	9157	6367	-4138	1671	-2218	-3,290	33,29	67,22	15,32	5306	1220	0,7700	8,178
28	3331	1,753e+004	49,67	63,42	13,75	14,03	63,42	78,36	-3,344	23,87	81,71	56,60	-1,026	352,9	85,12	1,140	1,977e+004	6265	-4042	1377	-2121	-3,317	33,81	58,35	14,61	4662	1331	0,7145	8,146
29	2750	1,596e+004	45,48	60,01	14,52	15,02	60,01	76,04	-3,392	23,03	79,43	54,85	-1,176	350,9	87,67	1,206	2,784e+004	5991	-3980	1194	-1750	-3,392	35,02	51,88	15,02	4261	1512	0,6452	8,173
30	2287	1,435e+004	40,65	56,32	15,67	16,12	56,32	73,50	-3,515	22,44	77,01	55,34	-1,204	352,9	83,96	1,361	2,117e+004	5717	-3720	1189	-1430	-3,474	35,14	48,42	16,97	3892	1605	0,5876	8,457
31	2036	1,237e+004	35,24	50,13	14,89	15,33	49,88	71,15	-3,420	21,76	74,57	53,36	-1,368	350,9	77,64	1,514	3,436e+004	5512	-3597	1112	-1385	-3,420	34,89	45,39	15,96	3871	1835	0,5260	8,549
32	1715	1,124e+004	32,03	46,38	14,35	14,75	45,52	69,70	-3,488	21,35	73,18	51,53	-1,245	350,9	79,87	1,609	4,084e+004	5266	-3508	1008	-1262	-3,488	29,68	40,11	15,14	3358	1642	0,5109	8,603

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,304e+004	7,329e+004	208,7	237,6	28,83	29,98	232,3	109,4	-1,700	37,89	111,1	83,22	1,586	351,5	90,82	0,6041	2,742e+004	9613	-5871	4298	-6028	-1,175	61,50	228,1	29,16	2,350e+004	459,3	0,9177	8,759
Min	1715	1,124e+004	32,03	46,38	13,75	14,03	45,52	69,70	-3,515	21,35	73,18	51,53	-1,368	348,8	77,64	0,2692	3084	5266	-8898	1008	-9986	-3,488	29,68	40,11	14,02	3358	-398,3	0,5109	8,087
Max	4,997e+004	1,514e+005	431,5	495,0	80,22	83,17	457,1	141,3	0,7386	58,25	140,8	122,3	5,068	355,0	99,10	1,609	1,113e+005	1,371e+004	-3508	9607	-1262	4,384	97,17	461,4	80,53	5,126e+004	1835	1,040	9,343
Count	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31
