	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
12	1,085e+004	7,600e+004	211,5	325,5	114,0	133,4	198,2	88,43	-3,790	32,24	92,22	73,18	-2,360	359,3	85,52	0,3459	5,117e+005	4878	-6178	8664	-6832	54,13	49,29	247,3	117,5	1,992e+004	9068	0,5448	9,292
13	8249	6,403e+004	179,3	289,1	109,8	130,2	187,9	84,41	-3,879	29,98	88,29	72,14	-2,579	357,1	83,50	0,4023	4,806e+005	4495	-5610	7233	-5921	56,41	51,99	214,7	111,9	1,700e+004	8754	0,4851	9,202
14	5920	5,138e+004	143,0	249,7	106,6	130,6	177,0	80,02	-3,804	28,09	83,82	69,37	-2,579	359,3	78,79	0,4851	3,709e+005	4057	-4768	5616	-5122	62,22	44,41	181,5	110,9	1,458e+004	8661	0,4060	9,403
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,937e+004	9,870e+004	275,3	428,3	153,1	186,5	321,7	102,1	-2,917	43,15	105,0	88,08	-0,6317	358,6	78,50	0,3313	7,994e+005	6814	-6965	9482	-8981	75,81	66,10	355,0	165,1	3,164e+004	1,227e+004	0,5943	9,886
Min	5920	5,138e+004	143,0	249,7	106,6	130,2	177,0	80,02	-3,879	28,09	83,82	69,37	-2,579	357,1	69,35	0,2679	3,709e+005	4057	-7998	5616	-1,448e+004	26,99	44,41	181,5	110,9	1,458e+004	8661	0,4060	9,202
Max	2,675e+004	1,197e+005	333,0	537,5	218,9	259,1	459,3	119,8	-0,9304	61,18	120,7	109,0	2,675	359,3	85,52	0,4851	1,283e+006	8976	-4768	1,252e+004	-5122	102,4	82,28	459,5	239,3	4,436e+004	1,760e+004	0,6780	11,63
Count	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
