	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
20	1,053e+004	5,324e+004	141,1	203,7	62,65	72,23	192,3	79,89	-7,244	21,40	87,13	59,66	-3,810	377,4	70,28	0,4228	2,071e+004	6622	-3461	2531	-4669	-6,163	32,53	200,8	64,32	1,336e+004	2829	0,7883	6,610
21	9860	5,097e+004	135,1	197,1	61,98	70,64	187,8	78,13	-7,285	20,85	85,42	59,26	-4,043	377,4	70,90	0,4387	2,184e+004	6403	-3393	2311	-4773	-6,143	46,12	190,5	64,25	1,275e+004	2890	0,7734	6,485
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	8007	4,288e+004	115,1	175,6	60,49	69,84	168,9	73,42	-7,326	19,08	80,75	57,44	-4,474	372,7	67,62	0,4992	1,445e+004	5739	-3119	2340	-4513	-7,285	39,80	170,2	62,28	1,068e+004	2675	0,7496	6,683
26	7983	4,510e+004	119,5	177,6	58,05	67,17	170,6	71,84	-7,292	18,85	79,14	55,23	-4,282	377,4	69,98	0,4621	1,838e+004	5513	-2989	2292	-4203	-7,210	41,67	170,8	60,83	1,054e+004	2558	0,7573	6,554
27	8198	4,687e+004	125,0	181,2	56,22	64,39	172,4	71,08	-7,292	18,53	78,37	53,30	-4,542	375,0	71,60	0,4265	1,665e+004	5383	-2955	2276	-4163	-7,265	36,60	174,6	58,79	1,068e+004	2477	0,7679	6,518
28	8382	4,758e+004	126,9	181,5	54,63	62,55	170,1	70,83	-7,306	18,46	78,13	51,75	-4,508	375,0	71,20	0,4079	1,305e+004	5370	-2989	2283	-4154	-7,271	26,40	178,2	56,11	1,070e+004	2319	0,7833	6,539

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,802e+004	6,945e+004	184,6	271,5	86,87	96,34	261,9	98,16	-6,700	31,10	104,9	78,96	-3,025	376,2	69,76	0,4272	3,030e+004	1,016e+004	-5087	3255	-5858	-5,711	56,87	267,2	87,97	2,308e+004	5060	0,7872	7,518
Min	7983	4,288e+004	115,1	175,6	54,63	62,55	168,9	70,83	-7,326	18,46	78,13	51,75	-4,542	372,7	59,50	0,3566	2983	5370	-9953	2276	-7999	-7,285	26,40	170,2	56,11	1,054e+004	2319	0,6589	6,485
Max	2,833e+004	8,949e+004	240,1	394,2	164,9	169,7	363,1	132,0	-4,446	56,30	136,5	127,5	-0,8208	382,2	74,40	0,5646	2,275e+005	1,647e+004	-2955	4701	-4154	-3,632	96,92	385,1	166,0	4,125e+004	1,407e+004	0,8424	8,442
Count	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
