	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
21	3,035e+004	8,460e+004	327,1	430,1	103,0	103,1	400,5	119,4	-4,440	50,42	123,8	117,9	-2,422	258,6	83,84	0,3605	4,643e+005	9195	-5418	5907	-7280	-4,440	82,73	390,2	122,7	14,06
22	3,445e+004	9,050e+004	353,0	452,0	99,05	99,39	408,2	123,2	-0,1642	53,50	123,3	121,3	-0,1642	256,4	83,87	0,3436	3,680e+005	9065	-5295	7496	-7606	1,225	82,64	420,9	112,7	15,19
23	4,270e+004	1,018e+005	393,8	496,6	102,8	103,7	455,1	132,2	-1,806	56,04	134,0	130,1	3,462	258,6	82,30	0,3304	3,012e+005	9448	-5480	6956	-7783	-1,594	86,95	478,5	111,9	15,56
24	3,447e+004	9,093e+004	356,1	480,1	124,0	125,0	420,8	123,3	-4,173	51,64	127,5	121,0	-0,2121	255,3	80,66	0,3399	5,188e+005	9113	-5733	6333	-7414	-4,125	87,56	441,5	140,3	13,87
25	3,173e+004	8,473e+004	330,4	450,3	119,9	120,3	409,5	121,7	-4,611	51,27	126,3	119,6	-2,285	256,4	79,69	0,3619	4,038e+005	9359	-5781	5609	-7074	-4,549	81,64	414,6	138,7	14,09
26	3,343e+004	8,917e+004	347,7	459,9	112,2	112,7	411,8	124,3	-2,449	53,95	126,8	121,8	-2,449	256,4	82,91	0,3502	4,682e+005	9229	-5596	7469	-7521	1,088	85,65	419,5	123,6	15,02
27	4,108e+004	1,013e+005	391,7	497,4	105,7	106,3	448,9	133,3	1,615	58,23	131,7	130,4	3,469	258,6	82,36	0,3329	3,424e+005	9489	-5494	7098	-8238	1,615	83,97	475,6	115,1	15,79
28	3,640e+004	9,253e+004	360,9	494,4	133,6	134,6	446,3	128,7	-3,448	54,32	132,1	125,3	3,243	256,4	79,94	0,3472	6,028e+005	9256	-5754	5325	-6902	113,2	88,40	451,4	144,0	14,34
29	3,007e+004	8,139e+004	318,8	427,0	108,2	108,5	393,6	122,2	-3,729	51,80	125,9	120,3	-1,519	255,3	81,26	0,3773	4,043e+005	9236	-5624	5674	-7469	-3,599	87,79	392,3	129,9	14,06
30	3,423e+004	9,006e+004	348,2	448,9	100,6	101,5	404,1	125,3	1,307	54,80	124,0	123,9	2,374	258,6	84,66	0,3557	4,754e+005	9010	-5350	7051	-7162	1,409	86,26	411,3	111,5	15,17
31	3,892e+004	9,765e+004	380,9	492,1	111,2	112,0	451,1	127,4	-3,585	53,50	131,0	125,3	3,277	256,4	81,86	0,3289	4,462e+005	9407	-5288	5566	-7639	-3,455	91,03	465,3	124,0	14,75
32	3,000e+004	8,161e+004	316,9	436,6	119,7	119,8	398,2	120,5	-3,161	51,42	123,7	117,7	-1,813	257,5	78,67	0,3715	4,049e+005	8983	-5856	6376	-7566	-3,024	79,80	402,9	138,5	13,62
33	3,784e+004	9,463e+004	367,5	463,8	96,33	97,26	426,4	129,7	-0,6431	55,02	130,4	128,6	0,7799	257,5	84,37	0,3499	3,891e+005	9414	-5425	6950	-8038	0,8210	88,27	435,5	108,1	15,55
34	3,330e+004	8,936e+004	350,0	479,1	129,1	129,5	426,8	122,7	-4,481	51,25	127,2	120,4	-0,2463	255,3	80,49	0,3441	5,991e+005	9161	-5658	6144	-7527	-4,467	88,96	434,8	142,9	13,95
35	3,152e+004	8,584e+004	334,8	461,7	127,0	127,2	413,0	123,2	-2,333	53,97	125,6	120,5	-2,333	256,4	79,28	0,3600	4,654e+005	9448	-5938	6559	-7411	-0,4036	88,67	422,3	145,6	14,34
36	3,639e+004	9,505e+004	367,5	481,1	113,5	114,8	427,9	129,7	1,382	56,94	128,3	127,1	2,559	258,6	83,94	0,3459	5,855e+005	9181	-5562	6894	-7519	1,402	92,03	437,8	124,4	15,16
37	3,820e+004	9,735e+004	378,0	493,2	115,2	116,0	449,1	131,5	-1,211	56,48	132,7	129,2	3,428	257,5	81,87	0,3417	4,798e+005	9551	-5275	6158	-8057	-0,7115	86,77	461,8	131,2	14,98
38	3,269e+004	8,426e+004	328,6	445,6	117,0	117,4	404,0	123,0	-4,406	51,33	127,4	121,1	-1,013	256,4	78,65	0,3686	3,363e+005	8996	-5678	5795	-7712	-4,351	82,92	417,8	134,4	13,84
39	3,333e+004	8,901e+004	345,7	437,7	92,06	92,58	404,5	129,4	-2,046	54,66	131,5	127,8	-2,046	257,5	86,86	0,3698	4,944e+005	9338	-5343	7260	-7293	1,355	82,12	398,0	105,9	15,73
40	3,782e+004	9,549e+004	370,8	490,2	119,4	120,0	439,5	125,2	-3,421	53,13	128,7	122,8	3,195	257,5	79,25	0,3311	3,539e+005	9202	-5398	6027	-8104	-3,332	87,86	467,9	135,1	14,15
41	3,233e+004	8,535e+004	334,3	451,9	117,6	117,8	410,3	122,1	-4,543	51,13	126,7	119,6	-2,128	255,3	80,71	0,3578	4,849e+005	9373	-5781	5734	-6989	-4,508	81,96	414,2	134,1	14,00
42	3,107e+004	8,295e+004	323,5	456,7	133,2	133,7	417,3	121,6	-4,700	51,29	126,3	118,8	-2,408	256,4	75,55	0,3671	3,681e+005	9215	-5829	6336	-7656	-4,693	87,14	428,2	154,0	13,83
43	3,755e+004	9,670e+004	375,5	480,6	105,0	106,0	421,3	130,0	1,402	56,85	128,6	128,3	1,402	257,5	84,65	0,3416	4,742e+005	9592	-5480	6755	-8433	1,409	88,01	443,6	115,7	15,61
44	3,507e+004	9,188e+004	356,8	488,4	131,6	132,3	444,9	126,9	-3,085	54,57	130,0	123,5	3,250	257,5	79,86	0,3462	6,092e+005	9263	-5740	5709	-7387	-3,051	91,74	446,8	146,5	14,33
45	3,224e+004	8,475e+004	329,1	446,5	117,4	118,1	405,2	123,6	-4,296	52,56	127,9	121,3	-1,026	257,5	79,26	0,3687	4,096e+005	9318	-5815	5729	-7658	-4,255	83,94	415,2	136,4	14,03
46	3,437e+004	9,073e+004	352,3	459,5	107,2	107,6	409,8	126,1	0,07526	55,12	126,1	123,9	0,07526	257,5	84,13	0,3516	5,103e+005	9161	-5487	7114	-7519	1,184	82,94	418,8	117,4	15,10
47	4,003e+004	9,922e+004	385,3	492,6	107,3	108,3	443,9	131,5	-2,620	55,48	134,1	129,6	3,250	257,5	82,52	0,3364	4,149e+005	9448	-5453	6223	-8092	-2,251	84,38	466,9	119,9	15,17
48	3,171e+004	8,437e+004	329,1	453,6	124,5	125,0	402,4	121,7	-4,591	50,88	126,3	119,4	-1,464	256,4	79,03	0,3628	4,365e+005	9031	-5808	6019	-6879	-4,488	79,37	416,3	143,9	13,65
49	3,318e+004	8,751e+004	341,3	458,8	117,5	117,7	414,2	122,1	-2,743	53,97	124,9	118,8	-2,743	256,4	80,31	0,3481	4,417e+005	9448	-5521	7240	-7572	0,6910	87,22	425,0	129,8	15,16
50	3,743e+004	9,716e+004	375,7	485,3	109,6	110,1	438,5	128,9	1,231	56,62	127,7	126,0	3,038	258,6	84,02	0,3354	5,494e+005	9250	-5494	7303	-7775	1,252	86,45	447,1	121,3	15,31
51	3,693e+004	9,359e+004	365,0	473,9	108,9	109,4	432,3	131,8	-0,2531	55,96	132,1	129,5	2,011	256,4	81,62	0,3549	4,061e+005	9564	-5637	5889	-7696	1,081	86,46	447,2	124,9	15,10
52	3,516e+004	9,016e+004	350,1	457,6	107,5	107,8	418,5	126,3	-3,995	52,36	130,3	124,4	2,449	257,5	84,22	0,3552	5,048e+005	8880	-5754	5631	-6983	-3,838	82,56	415,7	120,9	14,06
53	3,075e+004	8,507e+004	330,3	432,0	101,7	102,1	397,7	121,0	-4,508	50,23	125,5	119,9	-2,333	257,5	83,99	0,3629	4,778e+005	9243	-5336	6153	-7340	-4,481	81,54	393,3	121,0	14,40
54	3,463e+004	9,207e+004	357,5	462,2	104,7	105,1	411,6	124,4	-1,396	54,21	125,8	122,3	-1,396	257,5	84,18	0,3422	4,690e+005	9202	-5364	7416	-7994	1,177	80,00	424,7	117,1	15,19
55	3,985e+004	9,948e+004	384,7	491,6	106,9	107,6	442,9	131,3	-2,497	55,63	133,8	129,4	3,332	258,6	83,17	0,3365	4,281e+005	9523	-5507	5550	-7718	-2,264	85,82	462,5	119,1	14,98

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	3,525e+004	9,151e+004	356,0	467,0	111,0	111,5	423,2	125,9	-2,304	53,51	128,2	123,7	0,4173	257,0	82,13	0,3483	4,450e+005	9250	-5528	6362	-7634	0,4346	85,37	433,5	125,7	14,70
Min	2,917e+004	8,139e+004	316,9	427,0	90,81	91,59	392,4	117,7	-5,145	49,18	121,0	115,6	-3,031	254,2	75,55	0,3232	2,622e+005	8880	-5938	5137	-8553	-5,083	79,28	390,2	102,4	13,62
Max	4,270e+004	1,031e+005	398,8	502,2	133,6	134,6	462,2	134,4	1,615	58,23	134,7	132,6	3,469	258,6	86,89	0,3773	6,092e+005	9592	-5165	7496	-6723	113,2	92,03	480,9	154,0	15,79
Count	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55
