	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	5,494e+004	1,404e+005	395,4	411,6	16,28	16,79	406,1	148,5	-2,291	62,64	150,8	123,2	5,813	355,0	101,5	0,3117	3,363e+004	1,635e+004	-8795	1,209e+004	-1,040e+004	-1,799	99,71	389,5	16,58	7,461e+004	1,967e+004	0,7363	8,581
49	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
54	5,517e+004	1,427e+005	409,2	434,9	25,77	27,83	434,9	150,0	-1,149	63,11	151,1	129,5	3,536	348,8	103,4	0,3164	1,212e+004	1,661e+004	-9356	9686	-1,043e+004	0,09574	101,1	395,9	25,86	7,711e+004	2,194e+004	0,7155	8,744
55	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
58	5,776e+004	1,477e+005	418,6	431,0	12,40	13,47	431,0	148,4	-0,6292	62,89	149,0	121,4	5,307	352,9	103,1	0,2901	1,850e+004	1,630e+004	-8952	1,224e+004	-1,024e+004	0,06839	103,6	405,8	12,40	7,732e+004	1,956e+004	0,7470	8,928
59	5,233e+004	1,304e+005	373,9	399,9	25,99	27,19	399,9	148,0	-0,5676	61,78	148,5	128,1	1,593	348,8	95,77	0,3426	2,952e+004	1,646e+004	-9137	1,054e+004	-1,035e+004	0,7386	103,8	390,5	26,08	7,424e+004	2,191e+004	0,7048	8,502
60	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
62	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
63	5,661e+004	1,419e+005	399,8	412,6	12,81	13,30	410,0	150,1	-0,8412	64,43	150,9	122,4	5,458	355,0	100,9	0,3062	1,988e+004	1,626e+004	-9137	1,256e+004	-9822	0,3146	97,98	396,3	12,81	7,639e+004	1,978e+004	0,7410	8,983

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	5,750e+004	1,440e+005	410,9	435,6	24,69	28,06	431,7	152,1	-0,9951	65,09	153,1	129,1	4,024	350,4	100,5	0,3146	1,798e+004	1,681e+004	-9431	1,075e+004	-9988	-0,1396	106,1	408,9	25,58	7,909e+004	2,159e+004	0,7269	8,842
Min	5,233e+004	1,304e+005	373,9	399,9	12,40	13,30	399,9	148,0	-2,291	61,78	148,5	121,4	1,593	346,8	95,77	0,2862	1,187e+004	1,626e+004	-9882	8068	-1,043e+004	-1,799	97,98	389,5	12,40	7,424e+004	1,956e+004	0,7013	8,487
Max	6,176e+004	1,552e+005	437,2	461,2	35,05	41,89	461,2	156,0	0,7591	68,41	158,1	135,3	5,813	355,0	103,7	0,3426	3,363e+004	1,732e+004	-8795	1,325e+004	-9094	1,587	114,3	432,7	37,34	8,452e+004	2,315e+004	0,7512	9,253
Count	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
