	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
11	1,415e+004	4,850e+004	136,6	138,3	1,711	1,711	136,2	115,6	-1,806	37,11	117,4	85,01	1,573	355,0	103,2	0,6223	2,356e+004	1,016e+004	-5670	2501	-5867	-0,04788	69,50	132,4	4,562	1,430e+004	152,4	0,9893	8,386
12	1,180e+004	4,326e+004	121,8	122,9	1,092	1,092	121,6	110,9	-2,004	34,91	112,9	79,72	1,375	355,0	106,8	0,6543	1,674e+004	9616	-5512	2279	-5060	-0,08891	64,92	114,0	3,243	1,187e+004	72,46	0,9939	8,155
13	1,042e+004	3,987e+004	112,3	114,1	1,751	1,761	112,6	107,2	-2,031	33,42	109,2	77,92	1,217	355,0	107,3	0,6938	1,505e+004	9185	-5410	2022	-4610	-0,2325	61,57	104,7	4,021	1,047e+004	49,07	0,9953	7,970
14	9690	3,772e+004	106,3	106,6	0,3543	0,3543	104,3	104,6	-2,134	32,46	106,7	75,57	1,074	355,0	106,7	0,7112	1,565e+004	8945	-5246	2025	-4339	-0,1368	58,41	99,59	2,777	9759	69,04	0,9929	7,689
15	8926	3,542e+004	99,76	99,96	0,1997	0,1997	98,07	102,6	-2,230	31,73	104,9	73,09	1,074	355,0	106,5	0,7326	1,489e+004	8706	-5184	2021	-4117	-0,3283	54,90	93,69	2,523	8989	63,27	0,9930	7,715
16	8253	3,392e+004	95,54	95,65	0,1156	0,1156	94,56	100,4	-2,250	30,90	102,6	70,45	0,9164	355,0	109,3	0,7374	6593	8419	-5143	1952	-3844	-0,3898	51,59	87,38	1,056	8214	-38,46	1,005	7,512
17	7808	3,322e+004	94,14	94,25	0,1172	0,1172	93,42	98,56	-2,394	30,08	101,0	68,34	0,7933	352,9	111,3	0,7259	6373	8145	-4917	1696	-3506	-0,4035	47,87	84,60	0,9178	7758	-50,46	1,007	7,588
18	7503	3,257e+004	91,74	91,84	0,09693	0,09693	90,67	96,51	-2,558	29,48	99,07	67,17	0,9301	355,0	112,8	0,7321	3110	7940	-4945	1607	-3488	-0,7455	50,53	81,33	0,4573	7385	-118,1	1,016	7,436
19	6994	3,091e+004	87,06	87,16	0,1017	0,1030	85,25	93,96	-2,619	28,60	96,58	63,31	0,7318	355,0	110,4	0,7272	4164	7625	-4774	1645	-3413	-0,8891	44,60	78,85	0,4486	6884	-110,2	1,016	7,534
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	6358	2,925e+004	82,40	82,49	0,08975	0,1240	80,67	90,17	-2,640	27,35	92,81	63,90	0,3761	355,0	111,8	0,7755	1149	7188	-4534	1592	-3145	-0,3009	44,07	73,70	0,09108	6183	-175,5	1,028	7,506
22	6269	2,922e+004	82,29	82,37	0,07634	0,07634	80,02	88,44	-2,551	26,86	90,99	64,17	0,2804	355,0	110,1	0,7798	998,9	6887	-4480	1352	-3200	-1,115	40,43	74,72	0,1043	6098	-170,0	1,028	7,373
23	5922	2,770e+004	78,01	78,12	0,1001	0,1190	75,16	86,87	-2,667	26,32	89,54	63,23	0,2667	355,0	110,6	0,8105	1512	6750	-4350	1319	-3204	-1,286	45,75	70,51	0,1001	5755	-167,3	1,029	7,412
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	5225	2,539e+004	71,51	71,60	0,09145	0,1160	69,78	82,34	-2,387	24,94	84,73	62,28	-0,09575	355,0	107,6	0,8710	736,5	6244	-4097	1562	-2993	-0,6976	37,90	66,49	0,1017	5163	-61,68	1,012	7,673
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	4908	2,430e+004	68,43	68,51	0,07483	0,08616	66,65	79,33	-2,414	24,15	81,74	61,75	-0,05472	355,0	106,2	0,9023	1321	5991	-3871	1471	-2960	-0,9301	40,49	64,41	0,07823	4813	-95,05	1,020	7,733
28	4615	2,339e+004	65,88	65,95	0,07672	0,07672	65,19	77,66	-2,489	23,63	80,15	60,80	-0,06155	355,0	106,6	0,9229	844,8	5841	-3707	1434	-2803	-1,060	38,76	61,80	0,1005	4520	-94,93	1,021	7,731

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,554e+004	5,426e+004	153,1	155,8	2,653	2,706	150,9	108,4	-1,676	36,30	110,1	80,96	1,713	354,7	109,0	0,6360	2,708e+004	9693	-5488	3343	-5235	-0,04133	62,69	139,5	3,629	1,557e+004	24,84	1,005	8,149
Min	4615	2,339e+004	65,88	65,95	0,07483	0,07634	65,19	77,66	-2,667	23,63	80,15	60,80	-0,09575	352,9	101,8	0,3422	736,5	5841	-7735	1319	-8751	-1,286	37,90	61,80	0,07823	4520	-175,5	0,9893	7,373
Max	3,555e+004	1,123e+005	318,3	330,7	15,23	15,45	310,8	139,3	0,5745	55,61	138,7	111,5	4,821	357,1	120,8	0,9229	2,197e+005	1,442e+004	-3707	9659	-2803	1,792	97,74	278,3	15,75	3,578e+004	285,3	1,029	9,467
Count	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
