	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
13	1,793e+004	7,409e+004	228,5	507,3	278,8	293,9	402,0	91,82	-3,031	38,71	94,85	86,29	-2,203	324,3	47,38	0,3777	8,264e+004	4091	-5911	7026	-4767	3,434	66,57	482,2	279,1	2,459e+004	6652	0,7294	12,64
14	1,555e+004	6,534e+004	201,5	479,8	278,3	292,1	394,9	88,34	-3,380	36,78	91,72	82,92	-2,381	324,3	43,02	0,4116	6,839e+004	3797	-5514	5348	-4429	-2,381	58,53	468,4	278,5	2,213e+004	6586	0,7024	12,81
15	1,535e+004	6,661e+004	204,3	467,5	263,2	271,9	384,6	85,79	-3,243	35,79	89,03	80,88	-2,682	326,1	44,92	0,3959	6,418e+004	3640	-5343	4942	-4153	-0,8962	59,22	454,8	264,1	2,081e+004	5456	0,7378	12,90
16	1,392e+004	6,301e+004	194,3	460,7	266,5	280,2	363,3	82,82	-3,489	34,09	86,31	78,59	-2,654	324,3	43,60	0,4045	5,579e+004	3366	-4741	6061	-4601	1,567	53,47	445,6	266,5	1,925e+004	5333	0,7230	13,00
17	1,310e+004	6,104e+004	188,2	442,1	253,9	266,1	355,9	80,66	-3,585	33,13	84,24	75,12	-2,901	324,3	44,89	0,3991	4,240e+004	3256	-4905	5846	-4063	-0,1710	54,89	419,3	253,9	1,759e+004	4491	0,7447	13,01
18	1,111e+004	5,341e+004	164,7	418,4	253,7	268,3	349,5	77,67	-3,633	31,65	81,30	72,33	-2,942	324,3	40,47	0,4392	3,138e+004	2990	-4248	4704	-3116	-0,1163	48,09	407,0	253,7	1,556e+004	4445	0,7143	13,41
19	1,084e+004	5,498e+004	168,6	415,2	246,6	254,0	341,4	75,99	-3,811	31,30	79,80	71,12	-2,921	326,1	42,59	0,4219	4,253e+004	2969	-4310	5008	-3523	1,758	49,33	395,9	247,6	1,485e+004	4015	0,7297	13,19
20	8284	4,608e+004	143,6	398,0	254,4	278,7	319,4	72,94	-3,708	29,25	76,65	69,74	-3,229	320,9	38,64	0,4856	2,746e+004	2682	-3927	5490	-3288	-0,5131	44,77	371,6	255,7	1,275e+004	4470	0,6495	13,80
21	8235	4,615e+004	141,5	384,7	243,2	259,5	324,5	71,63	-3,749	29,50	75,38	65,85	-2,477	326,1	38,27	0,4653	4,800e+004	2716	-3811	4816	-2894	-1,704	41,31	369,8	243,2	1,203e+004	3790	0,6848	13,53
22	7368	4,148e+004	126,5	368,1	241,6	253,0	312,1	69,49	-3,640	28,72	73,13	64,14	-2,730	327,9	35,62	0,5070	3,650e+004	2518	-3523	4148	-2576	-1,149	49,00	355,1	241,8	1,102e+004	3647	0,6689	13,90
23	7832	4,415e+004	136,1	369,0	232,8	243,2	312,6	68,62	-3,667	28,34	72,29	63,40	-3,003	324,3	38,24	0,4657	2,609e+004	2552	-3742	3587	-3385	0,4036	43,21	356,0	233,2	1,085e+004	3022	0,7216	13,74
24	7293	4,444e+004	137,8	369,6	231,8	245,9	299,5	66,75	-3,701	27,24	70,45	62,76	-3,106	322,6	39,52	0,4556	2,942e+004	2360	-3373	4946	-2987	1,697	40,61	348,6	231,8	1,029e+004	2993	0,7090	14,20
25	7190	4,309e+004	132,9	359,9	227,0	241,2	300,9	65,96	-3,776	27,37	69,74	60,72	-2,778	324,3	39,08	0,4570	3,099e+004	2388	-3400	4776	-2446	-1,245	44,00	340,0	227,0	9913	2723	0,7253	13,93
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,060e+004	7,626e+004	235,6	529,7	294,1	306,7	444,0	92,16	-2,653	41,24	94,81	88,24	-1,426	324,0	44,91	0,3965	6,148e+004	4324	-5382	6963	-5310	0,7246	61,32	509,5	294,6	2,877e+004	8176	0,7136	13,34
Min	7190	4,148e+004	126,5	359,9	227,0	241,2	299,5	65,96	-3,811	27,24	69,74	60,72	-3,229	319,1	35,62	0,2900	2,609e+004	2360	-7272	3587	-1,220e+004	-2,381	40,61	340,0	227,0	9913	2723	0,6495	12,47
Max	4,771e+004	1,351e+005	418,7	824,8	412,7	419,3	709,1	128,2	0,9099	67,87	127,3	126,6	3,455	327,9	56,65	0,5070	1,032e+005	7286	-3373	1,358e+004	-2446	4,413	82,14	817,3	414,4	6,781e+004	2,010e+004	0,7447	14,58
Count	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
