	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
22	5821	3,881e+004	207,7	243,7	36,09	71,77	131,0	74,25	14,13	32,45	60,12	45,15	18,68	186,9	133,4	0,2174	2,546e+005	1875	-1122	5271	-4568	46,76	33,74	155,6	53,14	52,40
23	5125	4,472e+004	238,5	286,7	48,21	100,6	117,7	74,40	14,71	33,49	59,69	48,41	16,44	187,5	152,7	0,2030	2,566e+005	1868	-1156	5483	-4777	42,96	30,83	156,2	78,22	50,40
24	5685	4,171e+004	221,1	257,6	36,49	71,14	124,2	74,66	14,21	32,76	60,45	45,47	18,56	188,7	143,0	0,2057	2,010e+005	1827	-1095	4089	-3905	45,29	32,11	154,6	55,05	54,32
25	4903	4,480e+004	241,2	291,7	50,56	103,5	114,3	73,91	14,36	32,98	59,55	49,70	16,30	185,8	159,5	0,2061	3,019e+005	1875	-1095	5374	-3813	47,62	30,28	151,2	79,69	47,79
26	5563	4,246e+004	224,3	261,6	37,21	77,74	126,3	74,94	14,33	33,06	60,61	45,25	18,42	189,3	146,6	0,2017	2,515e+005	1861	-1108	4140	-3391	50,77	32,20	153,1	69,18	52,29
27	4648	4,323e+004	229,9	281,9	52,04	109,2	113,0	73,58	14,04	32,89	59,54	52,32	16,13	188,1	156,8	0,2276	2,846e+005	1840	-1108	5420	-3726	48,12	30,95	146,6	81,74	48,62
28	5258	4,169e+004	222,4	262,1	39,72	91,36	125,0	74,46	14,49	32,91	59,97	48,31	18,21	187,5	144,9	0,2172	2,435e+005	1888	-1122	4612	-3160	50,81	32,43	153,4	78,51	44,85
29	4711	4,268e+004	228,4	279,6	51,22	113,6	119,2	73,73	13,91	32,71	59,82	53,66	16,17	186,9	154,7	0,2350	3,327e+005	1861	-1136	5811	-4022	50,70	31,71	147,6	74,67	50,41
30	5251	3,965e+004	210,1	252,8	42,63	86,31	124,0	74,62	14,65	33,27	59,96	46,25	18,01	188,7	141,1	0,2201	2,925e+005	1875	-1101	5823	-4610	48,78	31,96	148,9	76,79	46,95
31	4505	3,906e+004	209,0	259,6	50,65	101,9	120,2	73,21	13,74	32,38	59,47	48,07	16,13	186,9	145,1	0,2301	3,137e+005	1868	-1143	5985	-4437	49,62	30,90	144,0	78,89	48,89

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	4992	3,992e+004	212,6	255,7	43,09	87,16	116,2	73,66	14,48	32,83	59,18	48,20	17,12	187,8	145,5	0,2312	2,597e+005	1856	-1142	4852	-3873	50,74	31,55	145,8	67,43	51,06
Min	3501	2,766e+004	147,1	190,5	36,09	68,72	103,2	71,40	13,63	31,41	57,65	43,90	15,98	185,8	119,0	0,1861	1,370e+005	1786	-1245	2688	-5219	42,20	30,28	123,6	52,35	44,85
Max	5834	4,743e+004	253,0	297,5	52,04	113,6	133,6	74,94	15,95	33,90	60,61	54,92	18,90	191,1	164,9	0,3375	3,419e+005	1929	-1060	6500	-2899	61,76	33,96	159,8	81,74	68,44
Count	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31
