	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
25	8167	5,476e+004	135,1	180,5	45,45	47,10	175,2	78,82	-1,997	29,22	80,82	63,52	-0,8824	405,4	87,38	0,4702	3,550e+004	4508	-3564	2974	-3755	-1,895	44,25	154,6	51,94	1,025e+004	2086	0,7965	8,670
26	7067	5,132e+004	126,6	172,6	46,03	47,99	169,0	75,98	-1,963	28,21	77,94	61,63	-1,005	405,4	89,09	0,4868	3,353e+004	4063	-3352	2571	-3275	-1,956	47,11	142,1	52,50	9267	2200	0,7626	8,926
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,517e+004	7,347e+004	181,3	250,2	68,86	71,73	239,1	94,08	-1,133	38,29	95,21	79,47	0,6915	405,4	82,57	0,4496	4,976e+004	7374	-5802	4236	-4889	-0,6878	64,50	228,5	73,07	1,944e+004	4266	0,7974	8,678
Min	7067	5,132e+004	126,6	172,6	43,89	45,73	169,0	75,98	-2,312	28,21	77,94	61,63	-1,238	402,7	62,64	0,3389	3,353e+004	4063	-1,002e+004	2571	-7405	-1,990	44,25	142,1	50,67	9267	2011	0,6925	8,091
Max	3,373e+004	1,204e+005	299,1	457,7	158,6	168,1	398,7	122,9	2,442	63,22	120,5	114,8	5,424	408,2	89,09	0,4900	9,228e+004	1,201e+004	-3352	7382	-3275	5,424	90,16	457,6	158,6	4,737e+004	1,364e+004	0,8563	8,926
Count	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
