	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
11	2,951e+004	1,240e+005	332,7	432,2	99,50	103,2	410,2	101,0	-5,055	34,24	106,0	83,84	-1,334	372,7	85,23	0,2520	2,618e+004	9295	-6457	7064	-1,068e+004	-4,453	69,57	390,4	99,91	 	 	 	8,432
12	2,808e+004	1,255e+005	328,3	431,0	102,6	105,0	431,0	95,57	-4,644	32,80	100,2	80,37	-3,782	382,2	83,59	0,2448	3,387e+004	8776	-6341	7742	-1,156e+004	-3,714	71,88	392,8	104,3	 	 	 	7,868
13	2,663e+004	1,589e+005	325,8	421,8	96,01	100,2	421,8	95,15	-2,907	43,39	98,06	78,90	-1,621	487,8	88,02	0,2422	1,047e+004	8482	-5971	1,010e+004	-1,113e+004	-2,339	66,15	370,1	96,01	 	 	 	8,306
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	2,112e+004	1,102e+005	290,2	390,0	99,78	104,0	390,0	84,69	-6,094	28,29	90,78	71,50	-6,094	379,7	84,04	0,2464	4,604e+004	6929	-5164	7711	-1,094e+004	-3,222	57,02	345,3	99,94	 	 	 	8,312
17	2,153e+004	1,087e+005	286,3	376,1	89,82	95,75	376,1	86,46	-3,358	29,46	89,82	70,60	-1,491	379,7	86,12	0,2466	9355	7161	-5369	6424	-9919	-3,324	58,84	332,4	89,83	 	 	 	8,113
18	1,769e+004	9,568e+004	252,0	341,9	89,90	94,52	341,9	82,45	-3,625	27,39	86,07	67,60	-2,285	379,7	84,62	0,2683	8280	6334	-5164	6044	-8058	-3,611	53,84	297,7	90,03	 	 	 	7,935
19	1,624e+004	9,103e+004	239,7	331,1	91,38	95,57	331,1	80,01	-3,728	26,25	83,74	66,33	-2,435	379,7	79,46	0,2767	1,245e+004	6060	-4884	5035	-7625	-3,700	28,24	301,7	92,19	 	 	 	7,768
20	1,516e+004	8,867e+004	233,5	322,7	89,21	95,64	322,7	77,69	-3,824	25,50	81,51	63,15	-2,586	379,7	81,49	0,2704	3975	5807	-4788	5532	-7179	-3,796	30,79	286,5	89,57	 	 	 	7,648
21	1,394e+004	8,395e+004	221,1	310,1	89,06	95,76	310,1	75,52	-3,892	24,60	79,41	61,11	-2,722	379,7	78,75	0,2764	4390	5622	-4466	5042	-6280	-3,824	28,49	280,7	89,07	 	 	 	7,644
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,853e+004	1,285e+005	319,4	434,1	114,7	119,5	429,1	99,27	-3,079	38,81	102,3	83,72	-1,693	398,6	81,08	0,2649	7,388e+004	8971	-6717	6832	-9629	-2,554	65,92	395,6	115,3	3,595e-302	9,111e-136		8,305
Min	1,394e+004	8,395e+004	221,1	310,1	89,06	94,52	310,1	75,52	-6,094	24,60	79,41	61,11	-6,094	372,7	73,41	0,2122	3975	5622	-1,090e+004	2334	-1,390e+004	-4,453	28,24	280,7	89,07	3,595e-302	9,111e-136		7,644
Max	6,330e+004	2,394e+005	567,7	787,4	219,7	227,5	786,1	131,8	1,662	85,17	132,3	120,5	1,662	571,4	88,02	0,3002	3,341e+005	1,339e+004	-4466	1,122e+004	-6280	2,264	98,45	706,8	219,9	3,595e-302	9,111e-136		9,019
Count	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15		15
