	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
11	4,896e+004	1,117e+005	439,2	612,6	173,4	176,8	582,6	86,66	-38,46	26,44	125,1	84,36	-34,08	254,2	72,17	0,1921	4,567e+004	5141	-4563	7387	-9425	-38,08	40,79	608,6	178,7	11,17
12	1,989e+004	8,455e+004	328,3	548,8	220,4	228,7	351,1	79,45	-36,71	21,12	116,2	77,73	-36,09	257,5	78,40	0,2367	1,161e+005	3852	-4281	9885	-5193	-34,96	31,52	418,8	229,4	10,56
13	4,847e+004	1,260e+005	497,6	650,0	152,4	186,1	555,3	87,23	-37,66	26,64	124,9	83,98	-33,08	253,2	83,16	0,1688	3,743e+005	4977	-4508	9454	-9267	-37,23	45,84	598,4	181,4	10,63
14	2,690e+004	7,080e+004	274,9	495,3	220,4	222,8	440,7	79,34	-38,84	20,47	118,2	76,86	-35,20	257,5	58,85	0,2795	1,360e+005	3984	-4023	7154	-6410	-37,77	30,00	467,2	227,4	11,13
15	3,455e+004	8,992e+004	355,2	533,3	178,2	180,7	431,6	86,65	-35,89	26,71	122,5	84,01	-35,64	253,2	70,23	0,2365	2,360e+005	4984	-4789	8883	-5911	-34,84	42,76	505,7	182,0	10,77
16	3,298e+004	9,050e+004	351,4	583,3	231,9	247,4	473,5	80,08	-38,17	21,38	118,3	76,55	-33,09	257,5	67,44	0,2178	2,827e+005	3844	-3789	9405	-6997	-37,98	27,42	521,1	238,0	10,53
17	4,189e+004	9,991e+004	396,3	570,5	174,2	178,4	499,1	86,18	-38,55	25,46	124,7	84,02	-35,13	252,1	72,10	0,2120	1,530e+005	5133	-4688	6632	-9230	-37,80	39,80	549,7	176,4	10,91
18	1,923e+004	9,301e+004	359,6	588,5	228,8	237,0	338,1	79,77	-35,98	21,86	115,8	78,44	-35,62	258,6	87,43	0,2181	2,041e+005	3852	-4125	1,081e+004	-5139	-34,50	23,87	411,4	235,2	10,59
19	5,477e+004	1,331e+005	528,1	682,7	154,6	172,7	594,5	87,05	-38,13	26,60	125,2	84,75	-32,35	252,1	81,07	0,1605	2,572e+005	5063	-4414	9333	-1,055e+004	-37,67	37,77	651,3	172,0	11,09
20	2,470e+004	6,782e+004	263,4	476,2	212,8	215,6	407,7	79,32	-38,72	20,45	118,0	76,98	-35,26	257,5	58,84	0,2923	1,367e+005	3984	-4203	6980	-5979	-37,98	34,35	447,6	220,5	10,61
21	3,599e+004	9,640e+004	380,8	556,3	175,5	178,5	445,5	87,21	-35,30	27,33	122,5	84,84	-34,88	253,2	75,69	0,2228	3,326e+005	4984	-4664	9174	-6970	-34,48	33,84	503,0	179,0	10,90
22	3,614e+004	8,822e+004	342,6	568,1	225,5	237,0	520,7	80,23	-38,55	21,50	118,8	77,50	-32,22	257,5	62,93	0,2262	1,100e+005	3961	-3805	8096	-7372	-38,21	29,06	544,4	230,6	11,17
23	3,807e+004	9,540e+004	375,2	540,2	165,0	172,2	462,4	86,39	-37,86	26,14	124,3	83,75	-35,11	254,2	73,37	0,2232	1,936e+005	5086	-4859	6703	-8119	-37,47	36,77	511,5	170,3	10,50
24	2,074e+004	9,747e+004	380,1	611,9	231,8	240,5	352,6	80,08	-35,78	21,59	115,9	78,05	-34,97	256,4	90,68	0,2053	2,873e+005	3828	-4008	1,162e+004	-5283	-34,98	25,91	419,2	235,9	10,79
25	5,282e+004	1,247e+005	492,5	655,7	163,2	170,2	614,9	86,91	-38,45	26,58	125,4	84,63	-32,64	253,2	78,44	0,1718	1,975e+005	5164	-4359	7756	-1,206e+004	-38,23	44,80	627,9	171,2	11,34
26	2,179e+004	6,595e+004	253,9	463,2	209,3	211,3	365,7	79,07	-37,87	20,95	116,9	77,06	-35,44	259,7	61,16	0,3035	1,458e+005	3945	-4203	8218	-5256	-36,93	27,74	415,1	214,3	10,50
27	3,899e+004	1,008e+005	399,7	574,3	174,6	181,2	467,5	87,03	-36,42	26,56	123,5	84,82	-34,31	252,1	75,10	0,2122	2,860e+005	4969	-4688	9998	-7581	-35,89	43,05	532,1	182,7	10,47
28	3,397e+004	8,382e+004	325,5	541,1	215,7	218,9	512,1	79,75	-38,80	21,07	118,6	77,10	-33,77	257,5	61,93	0,2369	8,379e+004	4031	-3875	7439	-7834	-37,95	27,84	525,6	223,1	10,93

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	3,509e+004	9,583e+004	375,8	572,5	196,7	207,4	470,0	83,28	-37,49	23,84	120,8	80,93	-34,39	255,3	72,58	0,2216	2,059e+005	4478	-4314	8855	-7575	-36,83	34,71	517,1	206,2	10,83
Min	1,923e+004	6,595e+004	253,9	463,2	152,4	170,2	338,1	79,07	-38,84	20,45	115,8	76,55	-36,09	252,1	58,84	0,1605	4,567e+004	3797	-4891	6632	-1,206e+004	-38,23	23,87	411,4	170,3	10,47
Max	5,477e+004	1,331e+005	528,1	682,7	236,4	271,4	631,1	87,41	-35,30	27,33	125,4	84,84	-32,22	259,7	90,68	0,3035	3,743e+005	5164	-3773	1,162e+004	-5139	-34,48	45,84	651,3	262,8	11,44
Count	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
