	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
19	2,414e+004	9,000e+004	271,5	277,7	0,05631	0,06179	231,2	90,85	-2,285	39,89	93,14	69,13	0,5610	331,5	99,42	0,2546	9,220e+004	7457	-4570	7346	-8001	-1,697	53,11	273,1	0,05688	2,855e+004	4410	0,8455	10,85
20	2,399e+004	8,998e+004	269,9	271,2	0,04724	0,05272	245,7	87,24	-5,028	36,45	92,27	71,10	-1,450	333,3	99,91	0,2634	1,735e+004	7327	-4324	6325	-8087	-4,549	46,66	270,2	0,05366	2,825e+004	4262	0,8491	10,10
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	1,903e+004	7,478e+004	224,4	226,7	0,06784	0,06784	188,8	85,74	-2,422	36,22	88,16	73,57	-0,04789	333,3	99,52	0,3279	3,715e+004	6841	-4077	6425	-7673	-1,909	45,56	225,4	0,1121	2,347e+004	4438	0,8109	10,67
23	1,975e+004	7,885e+004	236,6	239,8	0,06972	0,08409	216,2	81,64	-5,302	33,02	86,94	65,91	-1,813	333,3	99,63	0,2786	6854	6499	-3900	6348	-7170	-4,638	41,36	237,4	0,07558	2,422e+004	4463	0,8157	9,889
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	1,463e+004	6,082e+004	184,5	187,6	0,1051	0,1334	144,3	80,44	-2,750	32,76	83,19	69,49	-0,8483	329,7	99,63	0,3766	4,690e+004	6007	-3619	5243	-6590	-1,895	35,90	185,2	0,1181	1,938e+004	4745	0,7551	10,54
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	3,842e+004	1,316e+005	394,4	445,5	36,55	44,89	366,6	97,03	-2,111	46,83	99,14	83,28	1,385	331,3	94,36	0,2415	8,291e+004	7792	-4628	1,140e+004	-1,056e+004	-1,172	56,46	433,2	41,74	4,668e+004	8256	0,8230	11,74
Min	1,463e+004	6,082e+004	184,5	187,6	0,04724	0,05272	144,3	80,44	-5,302	32,76	83,19	65,91	-1,813	297,0	84,76	0,1538	6854	6007	-5514	5243	-1,705e+004	-4,638	35,90	185,2	0,05366	1,938e+004	4262	0,7551	9,889
Max	7,208e+004	2,465e+005	686,2	808,5	121,9	140,2	724,3	118,6	2,319	71,07	117,6	111,6	9,085	359,3	99,91	0,3766	2,030e+005	9311	-3619	2,197e+004	-6590	4,242	76,60	794,2	130,0	8,949e+004	1,741e+004	0,8709	14,26
Count	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
