	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
13	1,996e+004	7,109e+004	158,8	390,2	231,5	233,7	336,9	144,3	0,5198	81,07	143,7	142,2	4,911	447,8	40,69	0,8960	1,023e+005	1,174e+004	-9521	6492	-4141	1,252	96,94	390,1	232,9	10,18
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	2,358e+004	8,146e+004	186,0	380,1	194,1	195,5	335,6	145,6	2,688	80,47	142,9	143,9	6,409	438,0	48,94	0,7736	1,641e+005	1,171e+004	-1,008e+004	6883	-5271	4,179	97,62	380,0	199,0	10,41
16	2,022e+004	7,078e+004	159,2	396,7	237,4	240,0	347,9	145,8	0,3830	81,61	145,4	143,7	5,089	444,4	40,33	0,9026	1,398e+005	1,186e+004	-9596	6535	-4352	5,089	96,76	394,9	241,9	10,26
17	2,594e+004	8,554e+004	199,6	411,1	211,5	215,5	339,4	145,1	1,505	78,03	143,6	142,4	1,505	428,6	48,66	0,7136	1,044e+005	1,153e+004	-1,008e+004	5940	-4521	3,639	96,61	410,2	213,0	10,67
18	2,571e+004	8,760e+004	200,0	390,9	190,9	193,2	341,8	147,2	3,837	82,10	143,4	144,9	6,347	438,0	51,21	0,7245	1,567e+005	1,191e+004	-1,021e+004	7322	-4880	4,288	94,82	390,6	193,7	10,73
19	1,891e+004	6,448e+004	148,3	388,3	240,0	244,1	336,7	145,8	1,149	79,97	144,6	144,4	5,513	434,8	38,23	0,9739	1,204e+005	1,169e+004	-9493	6345	-3437	5,513	100,8	387,9	241,7	10,42
20	2,423e+004	7,972e+004	183,4	414,2	230,9	240,1	359,8	146,1	3,345	80,75	142,8	143,9	3,345	434,8	44,28	0,7846	1,157e+005	1,176e+004	-1,017e+004	6849	-3830	5,273	94,01	414,1	231,0	10,78
21	2,562e+004	8,749e+004	199,8	396,2	196,4	198,9	350,1	146,5	4,056	81,57	142,4	145,2	6,648	438,0	50,44	0,7270	1,274e+005	1,168e+004	-1,003e+004	7914	-4979	5,150	98,76	396,1	200,1	10,69
22	2,236e+004	7,490e+004	172,3	400,0	227,7	229,8	354,4	147,8	1,956	82,10	145,9	145,4	6,463	434,8	43,08	0,8437	1,041e+005	1,198e+004	-9521	6732	-4765	6,463	97,42	399,9	229,8	10,88
23	2,003e+004	6,790e+004	155,0	408,5	253,5	256,5	356,5	145,8	2,832	80,67	142,9	143,8	4,514	438,0	37,96	0,9275	9,826e+004	1,161e+004	-9596	6558	-3849	5,212	101,3	408,4	255,1	10,46
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	2,278e+004	8,139e+004	181,8	399,1	217,4	219,8	346,7	146,3	2,182	83,11	144,1	144,3	6,361	447,8	45,61	0,7938	1,929e+005	1,170e+004	-9527	6931	-4775	6,361	94,03	398,5	222,9	10,88
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	2,763e+004	9,343e+004	214,9	411,9	197,0	201,0	356,4	145,2	4,097	79,29	141,1	142,6	4,466	434,8	52,24	0,6636	1,300e+005	1,142e+004	-1,056e+004	7583	-4881	4,719	92,80	411,3	198,1	10,41
28	2,541e+004	8,850e+004	202,1	405,7	203,7	206,7	348,1	145,3	1,744	80,56	143,6	143,7	6,361	438,0	49,80	0,7112	1,487e+005	1,193e+004	-1,009e+004	6535	-5054	2,613	104,6	405,7	206,1	10,25
29	1,878e+004	6,396e+004	147,1	404,3	257,2	260,4	351,1	143,3	3,509	78,50	139,8	141,5	3,837	434,8	36,39	0,9617	1,045e+005	1,157e+004	-9575	6396	-3851	5,410	95,08	404,2	258,8	10,46
30	2,764e+004	9,423e+004	215,2	405,7	190,6	192,6	357,4	144,0	4,028	79,40	140,0	141,2	5,807	438,0	53,06	0,6561	1,211e+005	1,170e+004	-1,077e+004	7638	-5503	5,533	101,1	405,5	193,4	10,20
31	2,426e+004	8,399e+004	193,2	398,0	204,8	207,1	336,7	143,5	2,503	78,27	141,0	140,0	5,875	434,8	48,54	0,7247	1,510e+005	1,159e+004	-9897	7523	-5424	5,875	95,85	398,0	208,3	10,46
32	1,964e+004	6,723e+004	153,5	403,6	250,0	252,4	357,8	142,5	0,04103	77,97	142,5	140,7	4,411	438,0	38,20	0,9166	1,240e+005	1,173e+004	-9815	6131	-4286	4,411	92,89	401,9	253,9	9,743
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	2,786e+004	9,547e+004	218,0	407,1	189,1	194,6	351,5	142,8	3,755	78,98	139,0	140,0	6,101	438,0	53,64	0,6423	1,015e+005	1,182e+004	-1,025e+004	6759	-5453	4,316	101,1	406,4	189,4	10,36
35	2,243e+004	8,104e+004	185,0	397,6	212,5	213,4	338,5	142,9	1,648	78,35	141,2	140,7	5,745	438,0	46,58	0,7605	1,787e+005	1,167e+004	-9815	6517	-5289	2,305	96,03	397,3	218,3	10,25
36	1,941e+004	6,630e+004	152,5	407,0	254,5	256,5	356,3	141,8	3,160	77,09	138,6	139,8	3,194	434,8	37,54	0,9171	8,178e+004	1,175e+004	-9876	6658	-4130	5,041	92,52	406,2	255,5	10,07
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	2,214e+004	7,892e+004	180,2	394,9	214,7	215,6	344,9	142,2	0,6703	76,93	141,5	138,9	5,656	438,0	45,72	0,7707	1,873e+005	1,178e+004	-1,003e+004	6654	-4802	1,983	96,13	394,2	222,4	9,685
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	2,312e+004	8,329e+004	190,2	396,8	206,6	208,3	336,4	142,7	2,264	78,06	140,4	139,6	5,745	438,0	47,95	0,7341	2,011e+005	1,163e+004	-9733	6750	-5319	3,112	96,87	396,6	213,0	10,32
42	2,241e+004	7,759e+004	178,5	412,1	233,6	237,7	361,0	142,7	1,170	78,05	141,6	141,2	4,275	434,8	43,62	0,7911	1,179e+005	1,174e+004	-9808	5992	-3959	4,275	93,56	409,1	235,6	10,04
43	2,808e+004	9,623e+004	219,7	418,4	198,7	203,5	355,8	142,5	3,543	77,43	139,0	139,5	3,543	438,0	52,56	0,6347	1,296e+005	1,142e+004	-1,051e+004	7281	-5323	4,651	96,01	418,0	198,9	10,22
44	2,084e+004	7,391e+004	168,8	400,8	232,0	233,3	346,6	142,1	0,3078	77,25	141,8	140,0	5,615	438,0	42,11	0,8294	1,408e+005	1,178e+004	-9999	7093	-3922	2,072	93,41	400,8	236,7	9,523
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	2,657e+004	9,144e+004	208,8	397,0	188,2	190,5	348,0	143,5	2,230	79,09	141,2	141,3	5,697	438,0	52,60	0,6767	1,441e+005	1,185e+004	-9999	7054	-5226	3,769	94,60	397,0	192,6	10,16
47	2,151e+004	7,447e+004	171,3	402,5	231,2	235,3	345,8	142,8	0,4104	77,03	142,4	139,6	4,145	434,8	42,74	0,8152	1,462e+005	1,154e+004	-9521	6923	-4323	4,145	99,88	400,8	234,5	9,888
48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	2,541e+004	8,852e+004	202,1	393,5	191,3	194,1	341,2	143,0	2,148	78,07	140,8	139,6	5,595	438,0	51,48	0,6906	1,602e+005	1,158e+004	-1,018e+004	6577	-5130	2,866	96,54	392,7	194,4	10,10
50	2,196e+004	7,616e+004	175,2	408,4	233,2	237,1	351,5	142,8	0,2531	77,41	142,5	140,7	4,268	434,8	43,05	0,8034	1,377e+005	1,179e+004	-9842	6024	-4238	4,268	94,77	407,0	234,9	9,876
51	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	2,708e+004	9,206e+004	211,7	400,2	188,4	191,4	346,0	142,7	1,587	77,43	141,1	140,4	5,485	434,8	53,28	0,6633	1,062e+005	1,176e+004	-1,030e+004	7043	-5327	2,695	102,5	397,4	190,2	9,736
53	2,324e+004	8,158e+004	187,6	409,7	222,1	224,0	351,7	142,2	1,833	76,55	140,4	138,9	3,823	434,8	45,80	0,7401	1,273e+005	1,159e+004	-9835	6222	-4806	3,857	93,64	409,7	226,6	10,02
54	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	2,065e+004	7,249e+004	165,5	399,1	233,5	236,6	349,3	141,2	1,286	76,33	139,9	138,0	4,617	438,0	41,55	0,8338	1,272e+005	1,144e+004	-1,003e+004	6819	-4012	4,617	101,7	398,4	237,2	9,652
56	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	2,214e+004	7,780e+004	177,6	389,0	211,3	213,3	334,6	141,5	1,655	76,81	139,8	138,4	5,458	438,0	45,70	0,7790	1,537e+005	1,152e+004	-9986	6785	-5075	2,120	94,59	388,7	214,3	10,02

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	2,346e+004	8,086e+004	184,9	399,9	215,1	218,2	346,9	143,9	2,013	78,91	141,9	141,5	4,796	437,4	46,32	0,7748	1,319e+005	1,169e+004	-9981	6707	-4645	4,246	96,78	399,1	217,8	10,24
Min	1,878e+004	6,396e+004	147,1	380,1	186,2	189,1	334,6	141,2	0,04103	76,33	138,6	138,0	1,505	428,6	36,39	0,6347	8,178e+004	1,142e+004	-1,077e+004	5612	-5503	1,252	91,26	380,0	187,2	9,523
Max	2,808e+004	9,623e+004	219,7	418,4	257,2	260,4	361,0	147,8	4,097	83,11	145,9	145,4	6,648	447,8	53,64	0,9739	2,011e+005	1,198e+004	-9493	7914	-3437	6,463	104,6	418,0	258,8	10,88
Count	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41
