;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
11;3,845e+004;1,174e+005;324,8;479,6;154,7;156,2;468,5;140,1;2,038;74,23;138,1;137,9;3,605;361,4;72,46;0,4246;1,230e+005;1,090e+004;-8810;1,270e+004;-7084;2,086;94,17;448,3;158,8;11,63
12;3,788e+004;1,232e+005;340,9;509,3;168,4;170,1;482,2;139,5;0,8482;73,50;138,7;137,4;2,982;361,4;72,68;0,4030;1,666e+005;1,092e+004;-8536;1,009e+004;-6851;1,026;101,6;469,1;176,1;11,48
13;4,123e+004;1,264e+005;345,6;514,5;168,9;171,0;511,4;138,1;1,170;72,93;136,9;136,3;2,339;365,9;70,09;0,3943;1,136e+005;1,081e+004;-8851;9781;-7234;1,265;92,15;493,0;173,8;11,12
14;4,255e+004;1,278e+005;353,5;509,3;155,7;160,2;499,9;138,5;2,469;72,94;136,0;135,6;2,709;361,4;74,43;0,3835;3,793e+004;1,083e+004;-8762;1,157e+004;-7553;2,469;96,70;475,0;156,0;11,52
15;3,576e+004;1,210e+005;332,8;496,3;163,5;166,5;453,4;138,9;0,7934;73,68;138,1;136,5;3,659;363,6;74,78;0,4102;2,961e+005;1,087e+004;-8885;1,214e+004;-7868;0,8687;105,6;445,0;166,2;11,33
16;3,910e+004;1,229e+005;340,0;511,5;171,4;173,3;498,4;137,3;0,4309;71,68;136,9;135,8;1,819;361,4;70,78;0,3994;1,478e+005;1,082e+004;-8906;1,048e+004;-7183;0,6224;98,93;480,4;177,8;11,05
17;4,190e+004;1,273e+005;350,2;516,0;165,9;168,4;513,2;136,6;1,731;71,98;134,9;134,2;1,731;363,6;71,70;0,3834;4,689e+004;1,071e+004;-8824;1,085e+004;-6850;2,244;89,54;488,4;166,9;11,38
18;3,841e+004;1,147e+005;317,3;470,9;153,6;156,9;465,4;137,7;2,421;72,94;135,2;135,3;3,386;361,4;70,47;0,4263;7,961e+004;1,081e+004;-8960;1,206e+004;-7365;2,421;95,20;450,3;155,3;11,51
19;3,571e+004;1,204e+005;333,2;493,4;160,2;162,1;456,1;138,0;0,9644;72,87;137,1;135,7;3,516;361,4;75,57;0,4072;1,364e+005;1,082e+004;-8782;1,102e+004;-6954;1,176;104,0;440,9;163,7;11,47
20;3,971e+004;1,201e+005;332,3;504,8;172,4;173,9;495,8;136,9;0,6635;71,40;136,2;134,7;2,086;361,4;68,75;0,4054;1,041e+005;1,079e+004;-8858;9980;-7402;0,7866;95,94;483,4;176,3;11,10
21;4,070e+004;1,242e+005;341,5;512,2;170,6;172,8;507,0;135,4;0,3488;70,50;135,0;134,3;1,997;363,6;69,82;0,3932;9,174e+004;1,073e+004;-8700;1,062e+004;-7389;0,3762;97,20;489,2;173,2;10,81
22;4,049e+004;1,268e+005;350,8;518,7;167,9;170,7;512,7;135,0;0,3215;70,03;134,6;132,6;1,683;361,4;72,43;0,3781;1,235e+005;1,072e+004;-8769;1,123e+004;-6648;0,4309;97,02;484,3;171,6;10,86
23;4,139e+004;1,290e+005;357,0;526,6;169,6;171,2;521,6;135,6;0,7661;70,91;134,8;132,8;1,635;361,4;71,71;0,3718;1,372e+005;1,073e+004;-8632;1,051e+004;-7882;0,8413;96,86;497,9;173,9;10,94
24;4,383e+004;1,313e+005;363,2;525,2;162,0;164,9;522,2;138,4;2,715;73,93;135,7;135,2;3,037;361,4;74,05;0,3722;3,551e+004;1,083e+004;-8714;1,305e+004;-8140;2,715;99,55;490,5;162,4;11,74
25;3,805e+004;1,227e+005;337,5;502,2;164,6;165,9;463,0;140,7;1,662;75,97;139,0;138,5;3,981;363,6;73,01;0,4102;1,589e+005;1,083e+004;-8557;1,183e+004;-7177;1,737;95,25;462,3;171,7;11,85

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
Avg;3,972e+004;1,234e+005;340,3;505,0;164,7;167,0;490,1;138,8;1,350;73,30;137,4;136,5;2,739;362,5;72,08;0,4014;1,172e+005;1,086e+004;-8836;1,109e+004;-7405;1,459;97,25;472,4;168,4;11,36
Min;3,571e+004;1,147e+005;317,3;470,9;153,5;156,2;453,4;135,0;0,3215;70,03;134,6;132,6;1,635;359,3;67,60;0,3718;3,551e+004;1,071e+004;-9152;9751;-8140;0,3762;89,54;440,9;155,3;10,81
Max;4,383e+004;1,313e+005;363,2;526,6;172,4;174,6;522,2;141,5;2,715;75,97;140,4;138,9;3,981;365,9;75,64;0,4263;2,961e+005;1,100e+004;-8536;1,305e+004;-6648;2,715;105,6;497,9;178,1;11,85
Count;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
