;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
34;2466;2,075e+004;63,98;254,4;190,4;202,2;224,8;51,13;-2,778;22,03;53,90;48,14;-1,840;324,3;25,72;0,7524;1,553e+004;1731;-2237;2122;-1781;0,08894;27,49;248,7;190,4;4858;2392;0,5077;15,54
35;1995;1,993e+004;61,46;252,5;191,1;205,0;220,3;49,55;-2,695;21,16;52,24;47,49;-1,847;324,3;25,67;0,7727;2,248e+004;1580;-1957;2243;-1555;1,574;30,30;239,4;191,5;4437;2441;0,4497;15,88
36;2443;2,302e+004;70,96;254,8;183,8;203,9;218,2;49,85;-2,730;21,64;52,58;47,75;-1,724;324,3;29,48;0,6728;2,798e+004;1662;-2087;2749;-1497;1,628;31,68;240,7;185,0;4612;2170;0,5296;15,58
37;1710;1,732e+004;53,41;243,3;189,9;200,2;217,7;48,14;-2,593;20,71;50,74;45,06;-1,779;324,3;22,64;0,8437;2,127e+004;1539;-1922;2019;-1459;1,040;24,83;235,9;191,2;4052;2342;0,4220;16,06
38;2166;1,990e+004;60,03;248,7;188,7;197,0;221,2;48,55;-2,661;21,74;51,21;45,95;-1,662;331,5;24,95;0,7655;1,661e+004;1608;-2046;1881;-1612;0,3079;29,58;240,6;188,8;4451;2285;0,4867;15,77
39;1775;1,920e+004;58,88;244,9;186,1;202,1;206,0;47,34;-2,613;20,69;49,96;45,42;-2,477;326,1;25,30;0,7714;2,338e+004;1498;-1840;2454;-1391;1,608;29,07;232,7;186,6;4047;2271;0,4387;16,31
40;2056;2,101e+004;66,89;251,2;184,3;204,8;204,1;47,57;-2,627;20,17;50,20;46,80;-2,504;314,1;28,46;0,6997;2,546e+004;1539;-1922;3052;-1739;1,177;28,28;235,1;185,9;4275;2219;0,4809;16,09
41;1760;1,881e+004;56,76;243,1;186,4;205,0;215,0;46,50;-2,545;20,86;49,05;45,39;-1,512;331,5;24,32;0,7996;2,726e+004;1505;-1820;2182;-1303;1,875;26,48;233,4;190,0;3861;2102;0,4557;16,47
42;1897;1,865e+004;57,19;242,3;185,1;192,3;210,0;46,60;-2,552;20,74;49,15;43,83;-2,292;326,1;24,20;0,7664;2,135e+004;1505;-1861;2023;-1632;0,9167;26,98;236,4;188,4;4209;2312;0,4506;16,25
43;1542;1,640e+004;51,95;239,8;187,9;197,8;203,5;45,47;-2,511;19,37;47,99;43,98;-2,490;315,8;22,30;0,8466;1,924e+004;1416;-1676;2105;-1367;1,724;26,57;232,9;189,8;3881;2339;0,3972;16,67

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
Avg;7834;3,576e+004;111,1;340,6;229,6;243,6;301,1;72,22;-2,504;31,85;74,72;69,16;-1,377;322,6;32,34;0,6682;2,492e+004;3162;-3885;3235;-2740;1,062;46,87;325,2;231,0;1,291e+004;5079;0,5561;14,44
Min;1542;1,640e+004;51,95;239,8;183,8;192,3;203,5;45,47;-3,421;19,37;47,99;43,83;-2,504;314,1;22,30;0,4988;1,228e+004;1416;-7245;1881;-7331;-2,264;24,83;232,7;185,0;3861;2102;0,3972;12,43
Max;2,561e+004;7,667e+004;239,0;597,1;358,9;365,0;545,5;126,5;1,074;69,72;125,4;124,8;4,467;331,5;43,56;0,8466;6,082e+004;7354;-1676;6971;-1303;4,248;84,40;579,1;360,2;4,190e+004;1,629e+004;0,6671;16,67
Count;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
