	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
11	8111	5,118e+004	151,8	332,2	180,4	249,3	268,3	120,9	2,278	52,02	118,6	112,4	4,316	337,1	51,70	0,7403	3,546e+005	5472	-5889	3094	-3997	114,6	79,25	293,7	230,3	1,013e+004	2017	0,8008	14,56
12	6245	5,363e+004	160,0	326,2	166,2	245,7	247,8	114,7	2,120	47,73	112,5	107,6	3,659	335,2	59,46	0,6726	5,095e+005	4931	-5677	4682	-3410	108,8	82,17	269,1	226,7	7717	1473	0,8092	14,13
13	6687	5,455e+004	162,7	330,9	168,1	255,3	246,3	107,8	1,977	43,76	105,8	102,4	3,481	335,2	59,90	0,6292	4,979e+005	4357	-5198	4854	-3513	102,4	69,74	271,7	231,6	8411	1724	0,7950	13,84
14	8372	6,030e+004	179,9	321,2	141,3	231,4	238,8	103,6	1,888	42,02	101,7	94,23	3,303	335,2	64,68	0,5238	3,743e+005	4220	-5424	3851	-3442	97,20	68,19	278,1	211,2	8224	-148,7	1,018	13,41
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,399e+004	7,304e+004	204,6	391,8	187,2	263,9	297,0	130,3	3,226	62,87	127,1	124,4	5,297	345,7	59,89	0,6788	6,755e+005	6472	-5985	5536	-4508	107,6	86,47	330,5	238,6	1,625e+004	2262	0,8575	15,24
Min	6245	4,181e+004	124,7	321,2	141,3	231,4	238,8	103,6	1,888	42,02	101,7	94,23	3,303	333,3	40,70	0,3292	3,546e+005	4220	-6552	3094	-9066	8,926	68,19	269,1	211,2	7717	-148,7	0,7691	13,41
Max	3,385e+004	1,886e+005	430,6	586,1	241,7	342,2	433,3	154,6	6,805	104,5	149,5	152,7	8,002	438,0	92,55	1,044	1,510e+006	8707	-5198	1,135e+004	-3139	133,1	103,0	468,1	292,6	3,651e+004	7686	1,018	17,17
Count	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
