	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
19	1,227e+004	5,687e+004	144,1	175,7	31,62	33,31	141,5	93,52	-5,703	31,69	99,22	68,31	0,5608	394,7	82,42	0,4741	3,942e+004	6729	-4944	2711	-5336	7,563	62,81	174,8	37,04	1,492e+004	2649	0,8225	6,427
20	1,325e+004	6,080e+004	153,0	179,6	26,57	28,85	144,4	94,32	-7,187	30,88	101,5	67,83	0,7591	397,4	85,59	0,4433	4,225e+004	7016	-4589	2934	-5674	6,880	58,06	178,8	31,33	1,554e+004	2285	0,8529	6,158
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	1,144e+004	5,455e+004	137,3	163,1	25,86	28,41	139,3	89,70	-7,666	28,63	97,37	63,17	0,07522	397,4	85,02	0,4602	2,844e+004	6408	-4418	3454	-5293	-3,460	56,90	161,5	30,15	1,339e+004	1950	0,8543	5,902
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	5725	4,301e+004	108,2	135,6	27,40	32,60	116,3	74,92	-4,390	24,25	79,31	58,54	-1,546	397,4	94,15	0,5409	1,710e+004	4575	-4021	3185	-2587	-2,469	22,83	115,0	32,90	7867	2142	0,7277	6,537
26	1,077e+004	5,470e+004	138,6	155,2	16,64	19,11	136,9	84,26	-7,734	25,65	92,00	49,27	-0,4377	394,7	89,49	0,3555	1,321e+004	6127	-4021	3225	-4850	-3,761	33,75	154,9	19,51	1,193e+004	1167	0,9022	4,879
27	7889	4,670e+004	117,5	134,5	16,94	21,37	126,2	78,25	-6,018	24,57	84,26	52,09	-0,8138	397,4	90,83	0,4432	8777	5081	-3966	3180	-3566	-3,057	25,44	129,4	21,06	9293	1403	0,8490	5,208
28	9164	5,035e+004	127,6	142,3	14,77	18,31	131,1	80,88	-6,880	24,22	87,76	50,09	-0,6428	394,7	91,62	0,3927	1,213e+004	5676	-3836	3388	-4408	-3,344	28,91	139,2	19,18	1,041e+004	1246	0,8803	4,784

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,878e+004	7,734e+004	186,6	241,9	55,31	59,33	181,7	110,8	-1,971	47,87	112,8	91,07	3,663	413,8	80,81	0,4851	1,693e+005	9009	-6835	4393	-5654	10,42	71,11	236,8	58,08	2,398e+004	5197	0,7988	7,733
Min	5725	4,301e+004	108,2	134,5	14,77	18,31	116,3	74,92	-7,734	24,22	79,31	49,27	-1,546	392,2	70,97	0,3555	8777	4575	-1,029e+004	2308	-7125	-3,761	22,83	115,0	19,18	7867	1167	0,7277	4,784
Max	3,634e+004	1,181e+005	286,6	404,5	117,9	128,0	289,3	153,1	6,996	83,15	146,1	143,0	10,80	582,5	94,15	0,6237	4,147e+005	1,333e+004	-3836	7490	-2587	31,51	109,4	402,6	119,3	4,821e+004	1,187e+004	0,9022	11,50
Count	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
