	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
53	3,575e+004	1,420e+005	418,8	460,4	41,64	58,82	170,8	121,9	1,444	73,80	120,4	107,6	8,682	339,0	107,7	0,2569	6,992e+005	8340	-4775	1,471e+004	-1,047e+004	8,682	73,20	389,0	55,96	15,23
54	4,501e+004	1,554e+005	461,1	504,0	42,92	55,04	165,4	120,5	2,251	72,66	118,2	107,4	2,251	337,1	94,98	0,2329	3,234e+005	8394	-5042	1,728e+004	-1,166e+004	3,544	78,21	485,4	51,72	15,90
55	2,761e+004	1,126e+005	345,2	381,0	35,85	41,75	65,55	124,4	2,566	72,80	121,8	116,6	6,684	326,1	111,8	0,3378	7,451e+005	8326	-5193	1,290e+004	-1,073e+004	2,949	84,10	308,6	39,24	14,61
56	4,048e+004	1,495e+005	436,2	479,2	43,04	54,16	137,8	120,1	1,532	72,76	118,5	106,7	2,983	342,9	100,1	0,2446	5,245e+005	8353	-4707	1,602e+004	-1,127e+004	4,536	78,91	435,6	50,35	14,84
57	3,529e+004	1,132e+005	352,8	388,5	35,73	42,43	91,10	123,9	1,560	71,57	122,3	119,1	1,560	320,9	96,10	0,3377	3,250e+005	8442	-5063	1,494e+004	-1,071e+004	4,084	81,58	367,1	40,64	16,38
58	3,369e+004	1,309e+005	384,0	421,2	37,28	45,01	136,4	121,4	1,444	74,04	120,0	107,9	8,593	340,9	105,6	0,2811	6,323e+005	8278	-4727	1,530e+004	-1,176e+004	9,995	80,34	363,4	42,52	14,83
59	4,193e+004	1,484e+005	452,5	487,4	34,89	45,85	107,8	121,4	1,580	71,18	119,8	113,4	1,580	327,9	103,1	0,2507	5,838e+005	8435	-4967	1,684e+004	-1,101e+004	4,036	75,15	438,8	43,14	16,02
60	3,045e+004	1,224e+005	371,2	405,3	34,03	40,54	73,76	123,3	2,093	72,53	121,2	117,0	7,423	329,7	112,4	0,3153	7,689e+005	8210	-5131	1,442e+004	-1,133e+004	2,812	78,03	330,4	37,02	14,40
61	4,163e+004	1,454e+005	443,6	485,0	41,47	51,33	159,9	120,4	1,396	69,94	119,0	106,3	3,051	327,9	100,4	0,2397	5,143e+005	8429	-4796	1,646e+004	-1,150e+004	4,775	75,55	442,0	48,66	14,70
62	4,116e+004	1,520e+005	446,0	482,1	36,11	41,90	185,4	122,3	3,510	74,18	118,8	114,9	3,510	340,9	102,8	0,2577	5,533e+005	8353	-5076	1,514e+004	-1,280e+004	3,982	73,17	433,8	39,80	16,12
63	3,666e+004	1,402e+005	429,9	461,3	31,47	40,42	103,2	123,9	6,554	73,38	117,3	118,1	7,649	326,1	110,3	0,2747	7,449e+005	8251	-4926	1,484e+004	-1,326e+004	9,756	78,62	389,7	37,92	16,47
64	3,411e+004	1,446e+005	414,6	453,2	38,62	50,93	130,6	120,0	1,813	74,26	118,2	105,0	6,896	348,8	111,4	0,2532	8,582e+005	8449	-4638	1,450e+004	-1,070e+004	7,498	76,18	372,2	48,08	15,16
65	4,122e+004	1,435e+005	442,4	484,8	42,37	49,71	79,88	120,0	1,423	69,18	118,6	107,7	1,827	324,3	100,8	0,2434	5,336e+005	8408	-5186	1,635e+004	-1,146e+004	4,173	75,62	438,7	46,92	14,09
66	3,797e+004	1,423e+005	429,4	466,1	36,69	44,55	95,93	122,2	1,580	72,06	120,6	114,7	1,580	331,5	107,2	0,2672	6,906e+005	8429	-4987	1,449e+004	-1,295e+004	4,071	75,04	400,5	42,09	16,21
67	3,773e+004	1,354e+005	417,4	450,1	32,69	42,67	100,5	124,6	3,687	73,34	120,9	116,6	7,601	324,3	104,0	0,2794	5,502e+005	8210	-4878	1,457e+004	-1,171e+004	10,32	80,29	401,5	39,87	15,99
68	3,917e+004	1,488e+005	433,9	475,4	41,47	55,13	139,8	120,7	1,218	73,00	119,4	107,0	3,872	342,9	104,5	0,2466	5,875e+005	8470	-4632	1,655e+004	-1,239e+004	5,446	75,66	415,3	52,14	15,01
69	3,891e+004	1,341e+005	409,0	445,7	36,67	43,97	102,1	124,3	1,300	72,83	123,0	121,1	1,300	327,9	101,8	0,2961	5,106e+005	8524	-5124	1,532e+004	-1,296e+004	4,502	76,11	401,8	42,09	16,28
70	3,551e+004	1,341e+005	397,9	436,5	38,61	44,85	104,7	122,7	1,909	74,17	120,7	113,4	7,724	337,1	103,8	0,2851	6,177e+005	8319	-4789	1,533e+004	-1,172e+004	9,783	83,46	383,4	42,11	14,92
71	4,028e+004	1,440e+005	429,5	471,3	41,77	49,03	97,78	121,7	2,093	72,56	119,6	107,6	2,093	335,2	100,7	0,2505	5,091e+005	8552	-4933	1,614e+004	-1,105e+004	3,975	73,58	426,4	46,96	14,87
72	2,826e+004	9,621e+004	299,9	334,7	34,86	41,87	70,63	124,7	3,332	72,13	121,4	121,0	3,332	320,9	99,66	0,4035	3,878e+005	8463	-5028	1,302e+004	-9048	8,203	77,10	300,9	38,97	16,38

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	4,091e+004	1,445e+005	434,3	477,0	42,70	53,88	137,9	125,0	3,257	74,79	121,8	113,8	5,112	332,7	101,3	0,2660	5,406e+005	8512	-4952	1,644e+004	-1,118e+004	6,308	78,82	431,0	50,71	15,89
Min	2,325e+004	9,391e+004	294,3	329,3	31,47	39,64	60,17	120,0	1,218	69,18	117,1	105,0	1,300	319,1	91,35	0,2175	1,545e+005	8210	-5206	1,046e+004	-1,331e+004	2,812	73,00	260,8	37,02	14,09
Max	5,262e+004	1,802e+005	528,6	579,2	67,66	79,24	243,5	131,1	7,307	79,59	126,9	121,1	8,887	348,8	114,2	0,4035	8,841e+005	8839	-4632	2,021e+004	-8549	10,92	86,86	544,6	74,19	17,09
Count	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72
