	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
11	3,594e+004	1,154e+005	355,8	477,5	121,7	138,6	297,2	126,5	2,791	74,51	123,7	118,8	2,791	324,3	78,56	0,3340	1,346e+005	8654	-5090	1,550e+004	-8757	8,346	74,90	452,9	129,9	16,94
12	4,004e+004	1,333e+005	391,0	503,2	112,2	142,9	366,8	126,1	4,002	77,27	122,1	122,9	8,928	340,9	80,13	0,3143	1,351e+005	8374	-4645	1,521e+004	-9185	4,132	81,55	487,9	131,2	16,31
13	4,143e+004	1,381e+005	425,7	557,9	132,2	136,8	335,6	124,0	3,742	72,46	120,3	118,6	4,310	324,3	80,29	0,2786	3,720e+005	8661	-4611	1,466e+004	-1,154e+004	4,310	74,07	530,2	132,3	16,10
14	3,613e+004	1,239e+005	369,6	499,5	129,9	136,0	360,5	122,8	4,857	74,36	118,0	120,5	4,857	335,2	77,55	0,3260	3,276e+005	8524	-4892	1,646e+004	-1,025e+004	7,662	77,64	476,5	136,2	16,51
15	4,026e+004	1,325e+005	399,7	517,0	117,3	144,1	304,6	127,3	7,758	76,99	119,5	125,4	7,758	331,5	79,91	0,3138	1,859e+005	8524	-4980	1,842e+004	-8574	9,667	78,28	500,2	130,1	17,05
16	3,736e+004	1,199e+005	361,6	496,3	134,6	137,3	359,3	123,6	2,449	73,71	121,1	120,4	8,818	331,5	73,28	0,3330	1,476e+005	8456	-4611	1,663e+004	-9472	8,818	82,25	493,5	135,4	16,15
17	3,814e+004	1,416e+005	415,4	547,3	131,9	134,2	365,6	124,0	3,599	75,99	120,4	120,8	3,599	340,9	83,67	0,2908	6,483e+005	8675	-5042	1,310e+004	-1,114e+004	3,599	75,81	496,4	133,8	15,77
18	4,277e+004	1,388e+005	416,3	536,7	120,4	140,3	237,0	126,4	6,034	76,19	120,4	120,6	6,034	333,3	78,05	0,2897	1,758e+005	8517	-4912	1,843e+004	-1,129e+004	8,866	78,96	533,3	131,5	16,92
19	3,867e+004	1,210e+005	375,1	503,0	127,9	130,1	304,1	125,6	2,258	73,58	123,3	120,3	7,902	322,6	75,87	0,3207	1,531e+005	8586	-4727	1,693e+004	-1,084e+004	8,511	85,23	494,4	129,2	15,80
20	3,871e+004	1,383e+005	403,3	534,6	131,3	132,9	360,3	123,9	2,230	75,39	121,7	119,9	3,181	342,9	81,14	0,2974	4,608e+005	8579	-5001	1,384e+004	-1,251e+004	2,278	74,91	497,0	133,1	15,07
21	3,835e+004	1,263e+005	389,4	521,0	131,7	133,6	292,7	124,8	2,394	73,73	122,4	121,1	2,394	324,3	78,02	0,3109	3,283e+005	8736	-4926	1,646e+004	-1,077e+004	8,175	80,78	499,1	133,3	16,95
22	3,733e+004	1,260e+005	367,5	494,5	127,0	139,7	306,1	127,4	8,100	79,37	119,3	125,0	8,387	342,9	76,95	0,3400	1,800e+005	8442	-4864	1,849e+004	-8593	9,195	81,82	477,6	134,5	17,32
23	3,782e+004	1,196e+005	364,7	496,1	131,5	134,1	289,8	125,9	3,038	75,22	122,8	121,7	8,121	327,9	73,91	0,3336	1,541e+005	8627	-4727	1,673e+004	-9915	9,031	78,35	493,4	131,8	16,05
24	3,781e+004	1,336e+005	400,9	534,6	133,7	135,3	317,4	123,7	3,325	73,78	120,4	119,8	3,352	333,3	81,43	0,2989	5,187e+005	8524	-4892	1,499e+004	-1,184e+004	3,339	75,58	492,3	135,3	15,40
25	3,769e+004	1,350e+005	405,1	536,9	131,8	133,3	309,2	124,3	3,345	75,40	121,0	121,9	3,345	333,3	82,52	0,3008	6,383e+005	8647	-5042	1,577e+004	-1,107e+004	3,722	80,57	490,9	136,1	16,85
26	3,557e+004	1,149e+005	352,4	476,8	124,4	140,6	252,4	126,5	7,525	75,36	118,9	123,8	7,525	326,1	76,13	0,3513	2,443e+005	8381	-4953	1,820e+004	-1,060e+004	8,716	84,76	462,9	135,9	17,12
27	3,786e+004	1,258e+005	371,1	500,0	128,9	131,0	393,6	124,5	3,352	76,63	121,2	120,0	9,434	339,0	76,09	0,3234	1,597e+005	8524	-4638	1,649e+004	-1,059e+004	9,434	79,39	487,7	131,0	16,32
28	3,888e+004	1,390e+005	421,7	555,1	133,4	135,1	303,7	122,4	3,031	72,11	119,4	120,1	3,359	329,7	83,57	0,2848	6,525e+005	8476	-4967	1,468e+004	-1,180e+004	3,318	74,52	504,6	137,1	15,13
29	3,901e+004	1,345e+005	410,1	540,1	129,9	132,2	335,6	123,2	3,510	72,66	119,7	119,6	3,510	327,9	80,33	0,2917	4,043e+005	8579	-5104	1,514e+004	-1,185e+004	5,165	79,40	510,5	132,9	15,11
30	3,597e+004	1,196e+005	358,9	479,1	120,3	137,9	347,7	125,4	5,384	75,84	120,1	118,5	5,384	333,3	78,13	0,3302	1,483e+005	8422	-4857	1,683e+004	-8152	8,730	80,47	459,3	128,4	17,07
31	3,954e+004	1,291e+005	385,1	517,4	132,3	136,8	384,1	126,0	3,797	76,63	122,2	122,8	9,181	335,2	78,41	0,3190	1,457e+005	8517	-4679	1,542e+004	-1,037e+004	9,181	78,05	491,2	133,9	16,47
32	3,972e+004	1,400e+005	415,3	547,2	131,9	135,4	346,5	123,4	3,140	74,35	120,2	118,7	4,036	337,1	81,35	0,2859	4,151e+005	8435	-4632	1,441e+004	-1,289e+004	3,140	78,78	510,5	132,3	15,78
33	3,924e+004	1,368e+005	412,8	543,2	130,4	132,3	313,4	123,6	3,256	74,13	120,3	120,0	3,256	331,5	80,63	0,2906	4,092e+005	8627	-4892	1,484e+004	-1,194e+004	3,256	80,71	511,9	132,8	16,29
34	4,390e+004	1,433e+005	439,5	557,0	117,5	140,3	240,0	126,0	6,882	74,63	119,1	120,8	6,882	326,1	80,69	0,2748	2,072e+005	8408	-4994	1,766e+004	-1,040e+004	8,415	82,59	544,6	127,7	16,82
35	3,964e+004	1,259e+005	375,7	504,4	128,7	130,5	387,0	125,3	2,661	75,89	122,6	122,1	8,853	335,2	74,81	0,3251	1,497e+005	8565	-4679	1,646e+004	-8267	8,853	79,54	502,3	130,9	15,99
36	3,688e+004	1,297e+005	384,8	519,7	134,9	136,5	341,2	122,9	1,861	73,42	121,1	120,2	3,010	337,1	79,36	0,3123	4,308e+005	8517	-4933	1,389e+004	-1,147e+004	1,875	76,68	484,9	136,9	14,58
37	3,938e+004	1,385e+005	422,4	535,8	113,3	140,8	301,5	124,5	1,916	73,83	122,5	123,5	1,916	327,9	86,10	0,2923	5,723e+005	8730	-5152	1,626e+004	-1,108e+004	8,018	74,04	490,7	134,8	16,40
38	3,758e+004	1,273e+005	375,6	488,4	112,9	141,4	277,8	126,5	7,717	77,80	118,8	122,1	8,080	339,0	79,27	0,3251	2,334e+005	8367	-4939	1,852e+004	-1,065e+004	9,072	85,22	473,8	130,0	16,84
39	3,767e+004	1,204e+005	371,2	497,7	126,5	127,8	287,6	125,8	2,518	73,79	123,3	121,9	7,779	324,3	77,83	0,3285	1,648e+005	8613	-4700	1,744e+004	-1,061e+004	8,654	82,75	476,9	129,6	16,01
40	4,011e+004	1,372e+005	404,9	537,0	132,1	134,3	356,2	123,3	2,805	74,16	120,5	119,3	2,805	339,0	79,30	0,2947	3,372e+005	8586	-4953	1,436e+004	-1,106e+004	3,010	73,89	510,5	133,8	15,07
41	3,837e+004	1,246e+005	384,1	498,2	114,1	133,3	315,5	127,2	3,099	74,36	124,1	118,5	3,099	324,3	80,41	0,3084	3,460e+005	8771	-5076	1,524e+004	-1,132e+004	8,798	80,24	477,6	123,5	16,68
42	3,661e+004	1,188e+005	346,6	483,5	136,9	138,7	364,5	125,3	3,017	77,21	122,3	122,4	9,174	342,9	71,87	0,3530	1,357e+005	8353	-4618	1,451e+004	-9012	3,017	77,07	482,2	138,6	15,73
43	4,125e+004	1,426e+005	435,1	568,0	133,0	135,6	325,6	124,8	2,210	73,06	122,6	120,9	3,038	327,9	83,19	0,2779	5,595e+005	8730	-4857	1,490e+004	-1,241e+004	3,038	77,18	523,0	134,2	14,86
44	3,936e+004	1,436e+005	426,1	537,1	111,0	144,3	327,9	124,8	2,449	75,50	122,3	123,9	2,449	337,1	87,60	0,2908	6,393e+005	8627	-5097	1,633e+004	-1,042e+004	7,710	74,96	486,5	135,8	16,40
45	3,964e+004	1,252e+005	390,1	507,1	117,0	140,3	264,0	128,6	7,170	75,61	121,5	125,8	7,792	320,9	79,40	0,3224	2,780e+005	8517	-5035	1,870e+004	-1,055e+004	8,292	76,48	491,3	132,8	16,94
46	3,789e+004	1,274e+005	375,8	508,1	132,3	134,0	399,2	125,4	2,853	75,87	122,6	122,6	8,025	339,0	77,47	0,3261	3,409e+005	8593	-4597	1,535e+004	-1,159e+004	8,025	82,72	485,1	136,0	15,91
47	3,800e+004	1,363e+005	406,6	538,3	131,7	133,6	352,9	125,3	2,155	75,02	123,1	121,1	3,790	335,2	82,93	0,2977	5,319e+005	8716	-4980	1,351e+004	-1,174e+004	2,217	77,49	490,3	133,7	14,86
48	3,922e+004	1,399e+005	412,8	525,6	112,8	128,3	301,1	126,8	2,299	76,52	124,5	115,8	2,299	339,0	87,13	0,2806	6,293e+005	8702	-5028	1,389e+004	-1,314e+004	2,299	76,49	473,7	121,1	16,60

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	3,875e+004	1,308e+005	392,3	518,9	126,5	136,0	329,3	124,8	3,747	74,96	121,0	120,7	5,572	333,5	79,36	0,3089	3,228e+005	8545	-4869	1,601e+004	-1,069e+004	6,361	78,66	494,2	132,7	16,09
Min	3,557e+004	1,149e+005	346,6	476,8	110,5	127,1	237,0	121,4	1,861	71,39	117,0	113,8	1,916	320,9	71,87	0,2478	1,174e+005	8305	-5152	1,310e+004	-1,314e+004	1,875	73,52	452,9	118,6	14,58
Max	4,621e+004	1,557e+005	459,3	569,8	138,4	144,9	496,1	128,6	8,100	83,59	124,5	125,8	12,37	375,0	87,60	0,3530	6,525e+005	8771	-4577	1,870e+004	-8114	9,667	85,23	559,0	141,9	17,32
Count	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48
