	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
11	4,421e+004	1,565e+005	401,6	586,6	185,0	196,9	517,6	120,7	3,057	65,99	117,6	113,7	7,319	389,6	69,05	0,2831	9,591e+004	1,138e+004	-9186	1,501e+004	-1,150e+004	4,644	94,33	581,7	185,2	9,766
12	5,052e+004	1,773e+005	461,0	643,6	182,6	195,3	523,5	119,7	1,306	63,44	118,4	112,5	5,376	384,6	71,63	0,2440	2,207e+005	1,163e+004	-9323	1,344e+004	-1,403e+004	3,475	89,86	643,6	183,3	9,133
13	4,402e+004	1,558e+005	405,1	579,5	174,4	188,1	502,4	118,3	3,105	62,57	115,2	112,2	4,808	384,6	69,91	0,2770	1,065e+005	1,145e+004	-9617	1,020e+004	-1,151e+004	4,808	84,40	579,5	178,3	9,308
14	3,581e+004	1,290e+005	331,1	496,1	164,9	172,4	440,5	120,4	3,755	65,58	116,7	112,4	7,298	389,6	67,45	0,3394	9,105e+004	1,158e+004	-9740	1,147e+004	-7533	6,689	88,54	490,9	164,9	9,767
15	4,630e+004	1,630e+005	421,0	605,6	184,6	196,6	507,0	120,7	2,100	65,27	118,6	112,6	7,168	387,1	69,92	0,2673	1,453e+005	1,147e+004	-9001	1,519e+004	-1,256e+004	3,735	90,88	602,2	185,4	9,540
16	4,862e+004	1,709e+005	441,4	623,8	182,4	196,1	542,0	119,4	1,183	63,57	118,3	112,9	5,233	387,1	70,91	0,2557	2,024e+005	1,149e+004	-9562	1,448e+004	-1,245e+004	3,564	84,88	622,5	183,9	9,067
17	4,675e+004	1,631e+005	424,2	585,0	160,8	169,4	514,2	119,7	3,721	63,51	116,0	113,1	4,699	384,6	72,79	0,2667	6,762e+004	1,161e+004	-9925	1,073e+004	-1,306e+004	4,699	90,26	582,7	160,9	9,722
18	4,263e+004	1,504e+005	386,1	558,2	172,1	183,3	484,6	121,0	3,639	66,45	117,4	114,1	7,408	389,6	69,51	0,2956	1,182e+005	1,155e+004	-9330	1,185e+004	-9598	5,718	87,96	555,4	172,7	9,942
19	4,782e+004	1,678e+005	433,4	619,6	186,2	198,5	517,0	120,2	1,334	64,51	118,9	113,4	6,409	387,1	69,98	0,2615	1,808e+005	1,146e+004	-9323	1,585e+004	-1,218e+004	3,133	92,39	619,4	186,8	9,294
20	4,774e+004	1,665e+005	432,8	606,9	174,1	185,7	525,7	119,3	2,606	62,98	116,7	112,6	4,419	384,6	71,61	0,2603	8,732e+004	1,168e+004	-9720	1,240e+004	-1,245e+004	4,419	92,19	604,4	175,1	9,195
21	3,536e+004	1,276e+005	329,6	495,8	166,1	175,7	419,3	120,7	3,666	64,93	117,0	114,0	6,874	387,1	67,34	0,3457	1,817e+005	1,148e+004	-1,001e+004	1,003e+004	-7917	4,815	86,15	489,5	166,1	9,648
22	4,377e+004	1,525e+005	391,4	574,3	182,8	193,8	505,4	120,8	1,826	66,18	119,0	114,4	7,414	389,6	68,46	0,2922	1,077e+005	1,157e+004	-9412	1,641e+004	-1,019e+004	3,523	89,66	571,8	183,3	9,517
23	4,731e+004	1,636e+005	425,4	609,9	184,4	199,1	527,4	119,7	1,587	63,53	118,1	114,0	4,774	384,6	70,20	0,2681	9,334e+004	1,155e+004	-9576	1,397e+004	-1,046e+004	3,830	92,84	606,0	187,0	9,130
24	4,629e+004	1,618e+005	417,9	583,4	165,5	175,1	504,0	120,7	3,796	65,38	116,9	115,4	5,280	387,1	71,63	0,2762	1,377e+005	1,169e+004	-9952	1,016e+004	-1,227e+004	5,280	86,23	583,4	165,7	9,865
25	4,040e+004	1,396e+005	358,3	536,9	178,6	189,7	483,5	122,0	2,620	67,34	119,4	115,5	7,394	389,6	67,43	0,3224	6,995e+004	1,155e+004	-9241	1,585e+004	-8380	4,213	94,64	531,4	178,6	9,889
26	5,324e+004	1,844e+005	479,6	668,7	189,2	203,7	549,3	121,4	1,888	65,63	119,5	115,5	5,328	384,6	71,71	0,2408	2,123e+005	1,160e+004	-9405	1,465e+004	-1,405e+004	4,159	87,16	668,7	191,7	9,500
27	4,501e+004	1,559e+005	405,4	580,8	175,4	188,3	487,7	120,4	2,319	64,63	118,1	115,8	5,219	384,6	69,88	0,2855	1,340e+005	1,156e+004	-9350	1,190e+004	-1,160e+004	5,219	94,45	580,2	177,0	9,328

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	4,419e+004	1,559e+005	403,2	578,7	175,5	186,8	498,2	119,9	2,560	64,31	117,3	113,0	5,975	386,8	69,96	0,2835	1,290e+005	1,153e+004	-9493	1,288e+004	-1,089e+004	4,463	89,98	575,7	176,5	9,460
Min	3,536e+004	1,263e+005	326,3	482,7	156,3	163,5	419,3	117,7	1,183	60,80	115,1	110,0	4,289	384,6	67,34	0,2408	5,965e+004	1,137e+004	-1,002e+004	9634	-1,405e+004	3,133	84,40	474,2	156,5	8,721
Max	5,324e+004	1,844e+005	479,6	668,7	189,2	203,7	554,9	122,0	3,796	67,34	119,5	115,8	7,414	389,6	72,79	0,3457	2,207e+005	1,169e+004	-8830	1,641e+004	-6260	6,689	94,64	668,7	191,7	9,942
Count	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27
