;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
11;1,890e+004;7,772e+004;174,9;298,5;123,7;129,8;273,5;118,2;2,100;53,00;116,1;105,3;3,604;444,4;59,19;0,6021;3,029e+004;9076;-1,037e+004;3749;-5716;2,449;83,93;295,5;123,8;2,448e+004;5582;0,7720;8,506
12;1,775e+004;7,460e+004;169,1;292,4;123,3;130,1;262,1;114,0;1,860;49,65;112,2;101,9;3,167;441,2;58,23;0,6027;3,620e+004;8433;-9480;3511;-5883;3,167;81,63;290,4;123,5;2,298e+004;5227;0,7725;8,419
13;1,724e+004;7,585e+004;170,7;283,5;112,8;122,2;260,3;111,0;1,553;47,97;109,5;97,40;2,893;444,4;61,14;0,5707;2,406e+004;8173;-9425;3248;-5531;2,066;81,96;279,1;113,5;2,171e+004;4468;0,7942;8,359
14;1,572e+004;7,179e+004;162,7;272,4;109,7;118,7;246,3;107,2;1,423;45,33;105,8;95,34;2,353;441,2;61,01;0,5859;2,512e+004;7523;-9042;3361;-5149;2,107;71,15;266,7;109,9;1,999e+004;4271;0,7864;8,374
15;1,502e+004;7,173e+004;162,6;270,1;107,5;115,8;242,9;104,8;1,293;44,04;103,5;93,28;2,284;441,2;63,36;0,5737;2,268e+004;7359;-8590;3555;-4758;3,926;73,01;256,6;107,8;1,904e+004;4018;0,7890;8,330
16;1,314e+004;6,567e+004;147,8;251,2;103,4;113,0;232,1;101,9;1,306;42,62;100,6;89,65;2,230;444,4;61,89;0,6068;1,727e+004;6894;-8187;2720;-3770;1,874;70,30;238,7;103,8;1,680e+004;3653;0,7825;8,367
17;1,284e+004;6,427e+004;145,7;244,5;98,85;107,0;222,7;99,98;1,190;41,28;98,79;88,42;2,018;441,2;61,60;0,6070;2,393e+004;6723;-7900;2772;-3983;2,749;64,34;236,5;98,87;1,637e+004;3533;0,7842;8,352
18;1,133e+004;6,077e+004;136,7;236,8;100,1;109,3;218,6;97,10;1,060;40,08;96,04;86,56;1,908;444,4;61,46;0,6330;1,781e+004;6279;-7688;2680;-3312;1,908;62,13;222,5;100,4;1,473e+004;3398;0,7692;8,396
19;1,085e+004;5,859e+004;132,8;228,1;95,30;103,7;209,6;95,57;0,9986;39,11;94,57;84,45;1,621;441,2;61,94;0,6359;1,836e+004;6087;-7318;2234;-3102;1,347;63,25;214,4;95,37;1,400e+004;3150;0,7751;8,375
20;9268;5,219e+004;117,4;213,0;95,61;103,0;201,2;92,99;0,8686;38,02;92,12;82,71;1,594;444,4;58,94;0,7044;1,767e+004;5629;-7154;2155;-3264;3,618;61,58;199,2;95,61;1,241e+004;3146;0,7466;8,411
21;9849;5,541e+004;126,5;220,0;93,50;100,5;200,0;91,59;0,7592;36,84;90,84;82,09;1,436;438,0;61,54;0,6489;2,257e+004;5506;-7024;2440;-3258;2,059;62,49;205,6;93,71;1,293e+004;3083;0,7616;8,421
22;8614;5,250e+004;117,2;210,8;93,54;102,0;198,3;88,95;0,7318;36,26;88,22;79,24;1,628;447,8;60,48;0,6759;2,032e+004;5123;-6299;2218;-2780;1,812;59,79;193,9;93,67;1,153e+004;2913;0,7473;8,579
23;8555;5,108e+004;115,8;205,3;89,49;96,80;189,1;87,72;0,5814;35,33;87,14;77,75;1,094;441,2;59,99;0,6715;2,443e+004;5041;-6183;2029;-3006;1,669;55,53;193,0;89,49;1,133e+004;2779;0,7548;8,544
24;7405;4,624e+004;104,8;198,7;93,93;99,59;183,4;85,12;0,4924;34,01;84,63;77,38;0,9575;441,2;56,48;0,7384;1,865e+004;4603;-6060;2029;-2811;1,573;52,40;185,5;94,18;1,035e+004;2949;0,7151;8,744
25;7328;4,687e+004;107,0;196,4;89,39;96,38;185,5;84,19;0,3693;33,46;83,82;75,19;1,060;438,0;59,21;0,7026;1,961e+004;4555;-5930;2024;-2735;3,461;52,93;180,7;89,50;1,001e+004;2679;0,7323;8,757
26;6468;4,326e+004;97,34;187,0;89,62;95,87;178,9;81,83;0,3283;32,77;81,51;73,96;1,388;444,4;56,25;0,7597;2,613e+004;4220;-5506;1842;-2785;3,953;54,62;173,0;90,22;9215;2747;0,7019;9,020
27;6470;4,356e+004;99,45;188,8;89,33;95,61;178,7;80,99;0,3420;32,09;80,65;74,06;1,040;438,0;57,24;0,7447;2,383e+004;4206;-5540;1783;-2523;0,4924;50,93;173,8;89,75;9158;2688;0,7065;8,992
28;5689;4,188e+004;93,52;183,2;89,70;96,08;177,2;78,33;0,3556;31,46;77,97;71,26;1,368;447,8;56,80;0,7619;2,016e+004;3885;-4883;1808;-2169;2,961;51,88;164,7;89,83;8287;2597;0,6866;9,258
29;5752;4,070e+004;92,24;178,3;86,08;91,33;171,3;77,75;0,1163;31,00;77,63;70,74;0,7729;441,2;55,44;0,7669;2,925e+004;3919;-5061;1770;-2644;5,273;49,13;166,4;87,84;8369;2616;0,6874;9,120
30;5207;4,027e+004;91,28;180,5;89,20;95,94;172,2;74,85;0,1436;29,46;74,71;69,76;0,6839;441,2;56,49;0,7642;2,262e+004;3495;-4569;1802;-2454;4,596;48,77;161,6;90,19;7782;2574;0,6692;9,576
31;5277;4,122e+004;94,12;179,1;85,03;91,88;173,7;74,61;0,1231;29,40;74,49;68,52;0,8618;438,0;58,51;0,7280;2,852e+004;3536;-4589;1811;-2450;3,132;46,58;160,9;86,37;7729;2452;0,6827;9,503
32;4613;3,835e+004;85,66;172,0;86,36;92,75;166,6;71,99;0,2120;28,73;71,77;66,73;1,060;447,8;54,76;0,7791;3,099e+004;3303;-4240;1664;-2206;9,815;46,54;156,4;87,55;7107;2494;0,6491;9,854
33;4525;3,819e+004;86,57;172,6;85,98;92,74;163,2;71,63;0,09575;28,42;71,53;66,58;0,4924;441,2;57,05;0,7691;2,159e+004;3297;-4261;1628;-2063;5,759;46,71;151,7;86,92;6883;2359;0,6573;9,849
34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
35;4090;3,539e+004;80,22;163,6;83,39;88,11;158,2;69,28;0,01368;27,58;69,27;63,54;0,8823;441,2;52,07;0,7921;3,058e+004;3146;-3974;1733;-2033;5,944;35,69;154,1;86,08;6469;2379;0,6322;10,07
36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
Avg;1,250e+004;5,961e+004;134,9;245,9;111,0;117,5;228,1;100,9;1,501;44,61;99,38;91,84;2,711;442,0;57,50;0,6909;3,502e+004;6713;-7560;2951;-3837;3,482;67,49;235,8;111,6;1,720e+004;4704;0,7240;8,991
Min;4090;3,539e+004;80,22;163,6;83,39;88,11;158,2;69,28;0,01368;27,58;69,27;63,54;0,4924;438,0;49,88;0,5707;1,727e+004;3146;-1,090e+004;1628;-6355;0,4924;35,69;151,7;86,08;6469;2359;0,6322;8,330
Max;2,228e+004;8,001e+004;182,7;355,9;174,9;177,4;323,0;142,8;5,595;79,03;137,2;137,7;8,112;447,8;63,36;0,7927;1,571e+005;1,145e+004;-3974;5385;-2033;9,815;98,00;355,9;177,4;3,463e+004;1,235e+004;0,7942;10,61
Count;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
